Germany, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort       Exposure
1956     12     1944       242266.50
1956     13     1943       501322.83
1956     14     1942       493233.50
1956     15     1941       607100.67
1956     16     1940       658569.17
1956     17     1939       655600.17
1956     18     1938       616707.17
1956     19     1937       581931.67
1956     20     1936       584225.83
1956     21     1935       575616.83
1956     22     1934       546852.83
1956     23     1933       443276.33
1956     24     1932       451612.50
1956     25     1931       464064.83
1956     26     1930       506113.83
1956     27     1929       498191.50
1956     28     1928       507561.50
1956     29     1927       493557.17
1956     30     1926       515537.50
1956     31     1925       545468.67
1956     32     1924       528050.17
1956     33     1923       532499.83
1956     34     1922       564940.67
1956     35     1921       602144.83
1956     36     1920       622511.67
1956     37     1919       472003.83
1956     38     1918       316226.33
1956     39     1917       301870.67
1956     40     1916       337681.67
1956     41     1915       455947.50
1956     42     1914       586172.33
1956     43     1913       599783.67
1956     44     1912       617667.50
1956     45     1911       588645.67
1956     46     1910       618753.00
1956     47     1909       631485.33
1956     48     1908       627739.67
1956     49     1907       610811.67
1956     50     1906       606831.33
1956     51     1905       584025.50
1956     52     1904       582217.17
1956     53     1903       558545.17
1956     54     1902       570866.00
1956     55     1901       551827.83
1957     12     1945       178393.33
1957     13     1944       486314.67
1957     14     1943       501104.50
1957     15     1942       493079.33
1957     16     1941       606652.33
1957     17     1940       657401.83
1957     18     1939       653990.33
1957     19     1938       614062.50
1957     20     1937       576798.17
1957     21     1936       576757.17
1957     22     1935       565710.00
1957     23     1934       537435.67
1957     24     1933       436124.67
1957     25     1932       445198.67
1957     26     1931       457477.33
1957     27     1930       499650.00
1957     28     1929       492361.17
1957     29     1928       502340.17
1957     30     1927       488676.00
1957     31     1926       511214.00
1957     32     1925       541217.83
1957     33     1924       524152.33
1957     34     1923       529158.33
1957     35     1922       561587.50
1957     36     1921       598843.00
1957     37     1920       619002.67
1957     38     1919       469782.50
1957     39     1918       314611.17
1957     40     1917       300376.50
1957     41     1916       336189.33
1957     42     1915       453825.17
1957     43     1914       583893.83
1957     44     1913       597334.33
1957     45     1912       615346.83
1957     46     1911       586379.67
1957     47     1910       616304.67
1957     48     1909       628853.50
1957     49     1908       625040.17
1957     50     1907       607907.67
1957     51     1906       603983.33
1957     52     1905       580958.00
1957     53     1904       578973.33
1957     54     1903       555274.17
1957     55     1902       567304.50
1958     12     1946       182600.89
1958     13     1945       357125.50
1958     14     1944       488655.33
1958     15     1943       503403.33
1958     16     1942       495224.17
1958     17     1941       608918.00
1958     18     1940       659100.00
1958     19     1939       654990.83
1958     20     1938       614156.00
1958     21     1937       574736.17
1958     22     1936       572557.00
1958     23     1935       559124.67
1958     24     1934       531130.67
1958     25     1933       431664.33
1958     26     1932       441382.50
1958     27     1931       453586.00
1958     28     1930       496251.00
1958     29     1929       489233.83
1958     30     1928       499718.50
1958     31     1927       486357.67
1958     32     1926       509313.67
1958     33     1925       539852.83
1958     34     1924       523003.67
1958     35     1923       528340.00
1958     36     1922       560952.33
1958     37     1921       598312.00
1958     38     1920       618398.33
1958     39     1919       469460.67
1958     40     1918       314496.33
1958     41     1917       300246.00
1958     42     1916       336152.83
1958     43     1915       453824.50
1958     44     1914       584104.00
1958     45     1913       597436.67
1958     46     1912       615628.17
1958     47     1911       586666.33
1958     48     1910       616477.17
1958     49     1909       628904.33
1958     50     1908       624920.33
1958     51     1907       607615.50
1958     52     1906       603507.17
1958     53     1905       580214.33
1958     54     1904       578056.83
1958     55     1903       554092.00
1959     12     1947       223794.28
1959     13     1946       391786.52
1959     14     1945       357567.17
1959     15     1944       489304.17
1959     16     1943       504194.50
1959     17     1942       495939.50
1959     18     1941       609307.17
1959     19     1940       659076.67
1959     20     1939       655160.67
1959     21     1938       614423.67
1959     22     1937       574865.17
1959     23     1936       572628.33
1959     24     1935       559105.50
1959     25     1934       531203.83
1959     26     1933       432130.00
1959     27     1932       441732.83
1959     28     1931       453960.83
1959     29     1930       496643.33
1959     30     1929       489603.50
1959     31     1928       500045.83
1959     32     1927       486563.00
1959     33     1926       509448.83
1959     34     1925       540082.67
1959     35     1924       523200.17
1959     36     1923       528338.50
1959     37     1922       560959.33
1959     38     1921       598207.83
1959     39     1920       618073.50
1959     40     1919       469251.50
1959     41     1918       314404.17
1959     42     1917       300001.83
1959     43     1916       335813.83
1959     44     1915       453223.67
1959     45     1914       583317.83
1959     46     1913       596384.83
1959     47     1912       614437.50
1959     48     1911       585385.17
1959     49     1910       614959.00
1959     50     1909       627023.50
1959     51     1908       622906.67
1959     52     1907       605375.83
1959     53     1906       601022.00
1959     54     1905       577507.67
1959     55     1904       575229.50
1960     12     1948       230338.75
1960     13     1947       438960.18
1960     14     1946       391927.54
1960     15     1945       357774.00
1960     16     1944       489676.00
1960     17     1943       504686.83
1960     18     1942       496337.67
1960     19     1941       609394.33
1960     20     1940       659232.00
1960     21     1939       655482.50
1960     22     1938       614740.33
1960     23     1937       574934.67
1960     24     1936       572733.00
1960     25     1935       559028.17
1960     26     1934       531281.33
1960     27     1933       432403.17
1960     28     1932       441841.67
1960     29     1931       454046.67
1960     30     1930       496631.00
1960     31     1929       489623.83
1960     32     1928       499944.67
1960     33     1927       486530.83
1960     34     1926       509404.33
1960     35     1925       539836.17
1960     36     1924       522950.17
1960     37     1923       528008.33
1960     38     1922       560458.33
1960     39     1921       597637.17
1960     40     1920       617306.83
1960     41     1919       468625.67
1960     42     1918       313979.17
1960     43     1917       299571.00
1960     44     1916       335199.17
1960     45     1915       452309.33
1960     46     1914       581889.33
1960     47     1913       594795.33
1960     48     1912       612567.67
1960     49     1911       583476.50
1960     50     1910       612912.50
1960     51     1909       624526.33
1960     52     1908       620272.33
1960     53     1907       602541.17
1960     54     1906       597985.17
1960     55     1905       574147.67
1961     12     1949       251032.52
1961     13     1948       461816.40
1961     14     1947       439068.90
1961     15     1946       392875.24
1961     16     1945       357539.67
1961     17     1944       490075.50
1961     18     1943       504139.00
1961     19     1942       493224.33
1961     20     1941       606045.83
1961     21     1940       652221.00
1961     22     1939       647639.83
1961     23     1938       608218.33
1961     24     1937       570749.50
1961     25     1936       570540.67
1961     26     1935       559636.17
1961     27     1934       531350.17
1961     28     1933       433563.67
1961     29     1932       442082.83
1961     30     1931       457385.83
1961     31     1930       498444.67
1961     32     1929       492236.17
1961     33     1928       502593.00
1961     34     1927       489513.67
1961     35     1926       512728.83
1961     36     1925       540255.00
1961     37     1924       524994.33
1961     38     1923       530019.83
1961     39     1922       562277.50
1961     40     1921       600470.00
1961     41     1920       616887.17
1961     42     1919       469216.00
1961     43     1918       313569.33
1961     44     1917       299695.17
1961     45     1916       335573.17
1961     46     1915       451656.00
1961     47     1914       581203.00
1961     48     1913       593936.17
1961     49     1912       610512.83
1961     50     1911       582619.33
1961     51     1910       609731.50
1961     52     1909       621885.67
1961     53     1908       617113.33
1961     54     1907       599814.50
1961     55     1906       595257.83
1962     12     1950       259831.64
1962     13     1949       494751.45
1962     14     1948       461644.67
1962     15     1947       439482.65
1962     16     1946       394358.89
1962     17     1945       357728.67
1962     18     1944       491361.50
1962     19     1943       504682.00
1962     20     1942       491376.67
1962     21     1941       603716.00
1962     22     1940       646258.50
1962     23     1939       640773.17
1962     24     1938       602540.33
1962     25     1937       567498.00
1962     26     1936       569218.33
1962     27     1935       561269.50
1962     28     1934       532311.50
1962     29     1933       435475.67
1962     30     1932       443070.00
1962     31     1931       461343.83
1962     32     1930       500784.50
1962     33     1929       495401.83
1962     34     1928       505789.83
1962     35     1927       492881.00
1962     36     1926       516325.00
1962     37     1925       541021.17
1962     38     1924       527255.67
1962     39     1923       532276.33
1962     40     1922       564313.67
1962     41     1921       603437.33
1962     42     1920       616554.00
1962     43     1919       469870.00
1962     44     1918       313225.67
1962     45     1917       299828.50
1962     46     1916       335925.33
1962     47     1915       450997.83
1962     48     1914       580529.00
1962     49     1913       592924.33
1962     50     1912       608438.33
1962     51     1911       581630.33
1962     52     1910       606307.33
1962     53     1909       619102.00
1962     54     1908       613777.50
1962     55     1907       596860.50
1963     12     1951       258070.07
1963     13     1950       508477.42
1963     14     1949       495208.84
1963     15     1948       462360.42
1963     16     1947       440411.44
1963     17     1946       395543.57
1963     18     1945       359616.17
1963     19     1944       494060.50
1963     20     1943       507799.50
1963     21     1942       494453.50
1963     22     1941       606090.00
1963     23     1940       648997.00
1963     24     1939       642948.17
1963     25     1938       604673.67
1963     26     1937       569481.83
1963     27     1936       571203.33
1963     28     1935       563220.50
1963     29     1934       534120.00
1963     30     1933       437168.83
1963     31     1932       444662.67
1963     32     1931       462669.67
1963     33     1930       501920.67
1963     34     1929       496370.67
1963     35     1928       506751.83
1963     36     1927       493579.67
1963     37     1926       516916.50
1963     38     1925       541392.17
1963     39     1924       527366.83
1963     40     1923       532335.83
1963     41     1922       564146.33
1963     42     1921       603030.33
1963     43     1920       615931.83
1963     44     1919       469290.33
1963     45     1918       312765.00
1963     46     1917       299314.00
1963     47     1916       335231.33
1963     48     1915       449933.67
1963     49     1914       578870.83
1963     50     1913       590984.33
1963     51     1912       606311.00
1963     52     1911       579286.33
1963     53     1910       603526.17
1963     54     1909       616142.00
1963     55     1908       610459.50
1964     12     1952       260136.68
1964     13     1951       504696.07
1964     14     1950       508382.25
1964     15     1949       495094.12
1964     16     1948       462138.84
1964     17     1947       440962.14
1964     18     1946       396840.13
1964     19     1945       361058.67
1964     20     1944       496182.17
1964     21     1943       509602.67
1964     22     1942       495522.67
1964     23     1941       607483.00
1964     24     1940       649655.00
1964     25     1939       643306.33
1964     26     1938       604571.33
1964     27     1937       570005.50
1964     28     1936       570537.83
1964     29     1935       562503.83
1964     30     1934       533012.83
1964     31     1933       436430.17
1964     32     1932       444070.17
1964     33     1931       462645.83
1964     34     1930       500921.00
1964     35     1929       496048.00
1964     36     1928       506517.83
1964     37     1927       492801.33
1964     38     1926       516246.33
1964     39     1925       539438.50
1964     40     1924       526415.00
1964     41     1923       531001.50
1964     42     1922       562786.50
1964     43     1921       601849.33
1964     44     1920       613441.00
1964     45     1919       466947.83
1964     46     1918       310525.00
1964     47     1917       297645.83
1964     48     1916       333434.50
1964     49     1915       447681.00
1964     50     1914       576599.17
1964     51     1913       588486.67
1964     52     1912       603282.67
1964     53     1911       576216.33
1964     54     1910       599543.83
1964     55     1909       611764.00
1965     12     1953       259804.31
1965     13     1952       508278.68
1965     14     1951       504121.11
1965     15     1950       508831.31
1965     16     1949       495651.40
1965     17     1948       462685.80
1965     18     1947       443446.61
1965     19     1946       400174.21
1965     20     1945       363788.83
1965     21     1944       498916.00
1965     22     1943       511722.83
1965     23     1942       496934.50
1965     24     1941       609323.00
1965     25     1940       650792.17
1965     26     1939       644061.00
1965     27     1938       604761.67
1965     28     1937       570841.00
1965     29     1936       570125.83
1965     30     1935       561963.17
1965     31     1934       532234.17
1965     32     1933       435916.00
1965     33     1932       443677.50
1965     34     1931       462832.67
1965     35     1930       500256.00
1965     36     1929       495979.33
1965     37     1928       506384.33
1965     38     1927       492200.83
1965     39     1926       515757.00
1965     40     1925       537568.17
1965     41     1924       525570.00
1965     42     1923       529724.17
1965     43     1922       561544.50
1965     44     1921       600648.00
1965     45     1920       610877.67
1965     46     1919       464458.50
1965     47     1918       308241.17
1965     48     1917       295969.33
1965     49     1916       331600.50
1965     50     1915       445221.83
1965     51     1914       574142.83
1965     52     1913       585756.67
1965     53     1912       600042.00
1965     54     1911       572873.50
1965     55     1910       595285.33
1966     12     1954       264671.87
1966     13     1953       506660.02
1966     14     1952       509320.24
1966     15     1951       505502.13
1966     16     1950       510557.50
1966     17     1949       497839.34
1966     18     1948       466218.81
1966     19     1947       448582.08
1966     20     1946       405604.07
1966     21     1945       368288.67
1966     22     1944       502754.00
1966     23     1943       514977.00
1966     24     1942       499931.67
1966     25     1941       611684.17
1966     26     1940       653037.50
1966     27     1939       645921.33
1966     28     1938       606561.83
1966     29     1937       572473.67
1966     30     1936       571659.83
1966     31     1935       563408.17
1966     32     1934       533514.50
1966     33     1933       437289.83
1966     34     1932       444998.83
1966     35     1931       463946.83
1966     36     1930       501347.83
1966     37     1929       496910.83
1966     38     1928       507005.00
1966     39     1927       492760.67
1966     40     1926       516220.50
1966     41     1925       537764.50
1966     42     1924       525587.17
1966     43     1923       529554.50
1966     44     1922       561199.50
1966     45     1921       599858.33
1966     46     1920       609855.00
1966     47     1919       463481.83
1966     48     1918       307546.67
1966     49     1917       295220.83
1966     50     1916       330590.33
1966     51     1915       443658.17
1966     52     1914       571984.33
1966     53     1913       583304.50
1966     54     1912       597103.33
1966     55     1911       569897.33
1967     12     1955       264537.66
1967     13     1954       517452.10
1967     14     1953       507377.73
1967     15     1952       510152.37
1967     16     1951       506462.41
1967     17     1950       511718.03
1967     18     1949       499482.45
1967     19     1948       468956.01
1967     20     1947       451066.71
1967     21     1946       407725.14
1967     22     1945       369279.67
1967     23     1944       503187.50
1967     24     1943       514888.67
1967     25     1942       499564.67
1967     26     1941       611055.83
1967     27     1940       651804.83
1967     28     1939       644866.33
1967     29     1938       605578.33
1967     30     1937       571359.17
1967     31     1936       570721.83
1967     32     1935       562477.50
1967     33     1934       532636.33
1967     34     1933       436718.33
1967     35     1932       444465.67
1967     36     1931       463410.33
1967     37     1930       500795.83
1967     38     1929       496376.83
1967     39     1928       506355.33
1967     40     1927       492131.00
1967     41     1926       515492.00
1967     42     1925       536918.00
1967     43     1924       524616.00
1967     44     1923       528536.17
1967     45     1922       559994.33
1967     46     1921       598362.50
1967     47     1920       608188.17
1967     48     1919       462036.17
1967     49     1918       306442.33
1967     50     1917       294134.17
1967     51     1916       329256.17
1967     52     1915       441721.17
1967     53     1914       569452.17
1967     54     1913       580508.00
1967     55     1912       593794.33
1968     12     1956       272306.10
1968     13     1955       518473.47
1968     14     1954       518260.98
1968     15     1953       508478.08
1968     16     1952       511489.90
1968     17     1951       508036.82
1968     18     1950       515232.15
1968     19     1949       503533.57
1968     20     1948       472658.52
1968     21     1947       453604.55
1968     22     1946       409095.49
1968     23     1945       370152.33
1968     24     1944       503277.00
1968     25     1943       514675.00
1968     26     1942       498984.50
1968     27     1941       610341.50
1968     28     1940       650685.17
1968     29     1939       643962.67
1968     30     1938       604751.00
1968     31     1937       570458.50
1968     32     1936       569983.33
1968     33     1935       561651.33
1968     34     1934       532161.17
1968     35     1933       436327.50
1968     36     1932       444017.00
1968     37     1931       462926.50
1968     38     1930       500323.33
1968     39     1929       495760.67
1968     40     1928       505711.17
1968     41     1927       491394.00
1968     42     1926       514654.33
1968     43     1925       535854.33
1968     44     1924       523524.50
1968     45     1923       527361.67
1968     46     1922       558578.17
1968     47     1921       596673.50
1968     48     1920       606302.00
1968     49     1919       460436.50
1968     50     1918       305217.17
1968     51     1917       292892.83
1968     52     1916       327699.33
1968     53     1915       439520.50
1968     54     1914       566627.50
1968     55     1913       577294.83
1969     12     1957       278078.00
1969     13     1956       535074.68
1969     14     1955       520106.60
1969     15     1954       520267.89
1969     16     1953       510961.38
1969     17     1952       514838.95
1969     18     1951       514031.98
1969     19     1950       524459.44
1969     20     1949       512745.50
1969     21     1948       480876.35
1969     22     1947       460876.30
1969     23     1946       414979.13
1969     24     1945       375198.83
1969     25     1944       507441.00
1969     26     1943       518319.67
1969     27     1942       502314.50
1969     28     1941       613047.67
1969     29     1940       653687.83
1969     30     1939       646533.67
1969     31     1938       607313.83
1969     32     1937       572789.83
1969     33     1936       572221.50
1969     34     1935       563673.00
1969     35     1934       534207.50
1969     36     1933       438209.00
1969     37     1932       445623.67
1969     38     1931       464180.17
1969     39     1930       501569.17
1969     40     1929       496492.00
1969     41     1928       506231.83
1969     42     1927       491530.33
1969     43     1926       514746.00
1969     44     1925       535500.17
1969     45     1924       523042.17
1969     46     1923       526619.17
1969     47     1922       557592.50
1969     48     1921       595195.50
1969     49     1920       604578.00
1969     50     1919       458909.50
1969     51     1918       304087.67
1969     52     1917       291659.33
1969     53     1916       326168.50
1969     54     1915       437302.33
1969     55     1914       563632.67
1970     12     1958       280965.86
1970     13     1957       546667.06
1970     14     1956       535152.95
1970     15     1955       521196.92
1970     16     1954       524360.71
1970     17     1953       513742.85
1970     18     1952       519358.76
1970     19     1951       519474.51
1970     20     1950       529226.03
1970     21     1949       515713.31
1970     22     1948       483005.09
1970     23     1947       462673.80
1970     24     1946       416017.25
1970     25     1945       376091.50
1970     26     1944       506848.67
1970     27     1943       517274.00
1970     28     1942       502878.50
1970     29     1941       613742.33
1970     30     1940       656656.00
1970     31     1939       649027.50
1970     32     1938       610164.83
1970     33     1937       575812.67
1970     34     1936       574427.17
1970     35     1935       565641.17
1970     36     1934       535370.50
1970     37     1933       439403.33
1970     38     1932       446756.83
1970     39     1931       464254.00
1970     40     1930       501675.33
1970     41     1929       495688.33
1970     42     1928       504971.83
1970     43     1927       490694.17
1970     44     1926       512954.67
1970     45     1925       533759.33
1970     46     1924       521339.67
1970     47     1923       524042.50
1970     48     1922       554790.83
1970     49     1921       591747.17
1970     50     1920       601100.50
1970     51     1919       455829.00
1970     52     1918       301929.00
1970     53     1917       290295.83
1970     54     1916       323677.67
1970     55     1915       434282.33
1971     12     1959       299471.72
1971     13     1958       555559.03
1971     14     1957       547555.93
1971     15     1956       536344.26
1971     16     1955       523295.54
1971     17     1954       529426.49
