East Germany, Cumulative period fertility rates by birth order (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
1956   12    1944     0.000     0.000     0.000     0.000     0.000     0.000
1956   13    1943     0.000     0.000     0.000     0.000     0.000     0.000
1956   14    1942     0.000     0.000     0.000     0.000     0.000     0.000
1956   15    1941     0.000     0.000     0.000     0.000     0.000     0.000
1956   16    1940     0.000     0.000     0.000     0.000     0.000     0.000
1956   17    1939     0.003     0.003     0.000     0.000     0.000     0.000
1956   18    1938     0.018     0.017     0.001     0.000     0.000     0.000
1956   19    1937     0.063     0.059     0.004     0.000     0.000     0.000
1956   20    1936     0.154     0.138     0.015     0.001     0.000     0.000
1956   21    1935     0.282     0.239     0.038     0.004     0.000     0.000
1956   22    1934     0.438     0.344     0.080     0.013     0.002     0.000
1956   23    1933     0.610     0.444     0.135     0.027     0.004     0.001
1956   24    1932     0.786     0.528     0.195     0.050     0.010     0.002
1956   25    1931     0.954     0.597     0.254     0.077     0.019     0.005
1956   26    1930     1.114     0.656     0.313     0.106     0.030     0.010
1956   27    1929     1.260     0.702     0.366     0.133     0.043     0.016
1956   28    1928     1.395     0.739     0.416     0.161     0.055     0.024
1956   29    1927     1.518     0.770     0.460     0.188     0.067     0.033
1956   30    1926     1.628     0.795     0.499     0.212     0.079     0.043
1956   31    1925     1.728     0.814     0.534     0.235     0.091     0.054
1956   32    1924     1.814     0.829     0.563     0.255     0.101     0.064
1956   33    1923     1.894     0.842     0.590     0.275     0.112     0.075
1956   34    1922     1.964     0.852     0.611     0.292     0.122     0.087
1956   35    1921     2.027     0.860     0.629     0.307     0.131     0.099
1956   36    1920     2.081     0.866     0.644     0.321     0.140     0.111
1956   37    1919     2.128     0.870     0.655     0.332     0.148     0.123
1956   38    1918     2.168     0.874     0.663     0.341     0.155     0.134
1956   39    1917     2.202     0.877     0.669     0.349     0.161     0.146
1956   40    1916     2.229     0.879     0.674     0.355     0.166     0.156
1956   41    1915     2.250     0.880     0.678     0.359     0.169     0.164
1956   42    1914     2.266     0.881     0.680     0.362     0.172     0.170
1956   43    1913     2.277     0.882     0.682     0.365     0.174     0.175
1956   44    1912     2.286     0.883     0.683     0.366     0.175     0.179
1956   45    1911     2.290     0.883     0.684     0.367     0.176     0.181
1956   46    1910     2.293     0.883     0.684     0.367     0.176     0.183
1956   47    1909     2.294     0.883     0.684     0.367     0.176     0.183
1956   48    1908     2.294     0.883     0.684     0.367     0.176     0.183
1956   49    1907     2.294     0.883     0.684     0.368     0.176     0.183
1956   50    1906     2.294     0.883     0.684     0.368     0.176     0.183
1956   51    1905     2.294     0.883     0.684     0.368     0.176     0.183
1956   52    1904     2.294     0.883     0.684     0.368     0.176     0.183
1956   53    1903     2.294     0.883     0.684     0.368     0.176     0.183
1956   54    1902     2.294     0.883     0.684     0.368     0.176     0.183
1956   55    1901     2.294     0.883     0.684     0.368     0.176     0.183
1957   12    1945     0.000     0.000     0.000     0.000     0.000     0.000
1957   13    1944     0.000     0.000     0.000     0.000     0.000     0.000
1957   14    1943     0.000     0.000     0.000     0.000     0.000     0.000
1957   15    1942     0.000     0.000     0.000     0.000     0.000     0.000
1957   16    1941     0.000     0.000     0.000     0.000     0.000     0.000
1957   17    1940     0.003     0.003     0.000     0.000     0.000     0.000
1957   18    1939     0.018     0.017     0.000     0.000     0.000     0.000
1957   19    1938     0.062     0.058     0.003     0.000     0.000     0.000
1957   20    1937     0.151     0.136     0.015     0.001     0.000     0.000
1957   21    1936     0.282     0.235     0.041     0.005     0.000     0.000
1957   22    1935     0.436     0.338     0.083     0.013     0.002     0.000
1957   23    1934     0.602     0.433     0.136     0.028     0.005     0.001
1957   24    1933     0.772     0.516     0.195     0.049     0.010     0.002
1957   25    1932     0.938     0.583     0.254     0.076     0.020     0.005
1957   26    1931     1.098     0.639     0.312     0.105     0.032     0.010
1957   27    1930     1.246     0.684     0.365     0.134     0.046     0.018
1957   28    1929     1.378     0.720     0.412     0.161     0.059     0.027
1957   29    1928     1.500     0.748     0.456     0.187     0.072     0.037
1957   30    1927     1.607     0.771     0.493     0.211     0.084     0.048
1957   31    1926     1.703     0.789     0.526     0.232     0.095     0.060
1957   32    1925     1.789     0.804     0.555     0.253     0.106     0.072
1957   33    1924     1.864     0.815     0.578     0.271     0.116     0.083
1957   34    1923     1.930     0.825     0.598     0.287     0.126     0.095
1957   35    1922     1.989     0.832     0.614     0.301     0.135     0.107
1957   36    1921     2.041     0.838     0.627     0.314     0.143     0.118
1957   37    1920     2.086     0.843     0.638     0.325     0.151     0.129
1957   38    1919     2.124     0.846     0.646     0.334     0.157     0.140
1957   39    1918     2.156     0.849     0.652     0.341     0.163     0.150
1957   40    1917     2.180     0.851     0.656     0.347     0.167     0.159
1957   41    1916     2.200     0.852     0.659     0.351     0.171     0.166
1957   42    1915     2.215     0.854     0.661     0.354     0.174     0.173
1957   43    1914     2.225     0.854     0.662     0.356     0.175     0.177
1957   44    1913     2.233     0.855     0.663     0.357     0.177     0.181
1957   45    1912     2.237     0.855     0.664     0.358     0.177     0.183
1957   46    1911     2.240     0.855     0.664     0.358     0.178     0.184
1957   47    1910     2.241     0.855     0.664     0.359     0.178     0.184
1957   48    1909     2.241     0.855     0.664     0.359     0.178     0.185
1957   49    1908     2.241     0.855     0.664     0.359     0.178     0.185
1957   50    1907     2.241     0.855     0.664     0.359     0.178     0.185
1957   51    1906     2.242     0.855     0.664     0.359     0.178     0.185
1957   52    1905     2.242     0.855     0.664     0.359     0.178     0.185
1957   53    1904     2.242     0.855     0.664     0.359     0.178     0.185
1957   54    1903     2.242     0.855     0.664     0.359     0.178     0.185
1957   55    1902     2.242     0.855     0.664     0.359     0.178     0.185
1958   12    1946     0.000     0.000     0.000     0.000     0.000     0.000
1958   13    1945     0.000     0.000     0.000     0.000     0.000     0.000
1958   14    1944     0.000     0.000     0.000     0.000     0.000     0.000
1958   15    1943     0.000     0.000     0.000     0.000     0.000     0.000
1958   16    1942     0.000     0.000     0.000     0.000     0.000     0.000
1958   17    1941     0.003     0.003     0.000     0.000     0.000     0.000
1958   18    1940     0.017     0.017     0.000     0.000     0.000     0.000
1958   19    1939     0.063     0.060     0.003     0.000     0.000     0.000
1958   20    1938     0.152     0.138     0.013     0.001     0.000     0.000
1958   21    1937     0.283     0.240     0.038     0.004     0.000     0.000
1958   22    1936     0.436     0.342     0.079     0.013     0.002     0.000
1958   23    1935     0.601     0.437     0.131     0.028     0.005     0.001
1958   24    1934     0.769     0.519     0.188     0.049     0.010     0.002
1958   25    1933     0.932     0.586     0.247     0.074     0.019     0.005
1958   26    1932     1.089     0.640     0.305     0.102     0.031     0.011
1958   27    1931     1.234     0.683     0.356     0.130     0.045     0.020
1958   28    1930     1.369     0.717     0.404     0.158     0.059     0.030
1958   29    1929     1.488     0.744     0.444     0.185     0.073     0.042
1958   30    1928     1.596     0.766     0.481     0.210     0.086     0.054
1958   31    1927     1.692     0.782     0.513     0.233     0.098     0.066
1958   32    1926     1.778     0.796     0.540     0.252     0.110     0.079
1958   33    1925     1.853     0.808     0.564     0.271     0.121     0.091
1958   34    1924     1.917     0.817     0.582     0.286     0.130     0.103
1958   35    1923     1.975     0.824     0.598     0.300     0.139     0.114
1958   36    1922     2.026     0.830     0.611     0.312     0.147     0.126
1958   37    1921     2.069     0.834     0.621     0.323     0.154     0.138
1958   38    1920     2.106     0.837     0.629     0.332     0.160     0.148
1958   39    1919     2.137     0.839     0.634     0.339     0.166     0.158
1958   40    1918     2.162     0.841     0.639     0.344     0.171     0.167
1958   41    1917     2.182     0.843     0.642     0.348     0.174     0.175
1958   42    1916     2.197     0.844     0.644     0.351     0.177     0.181
1958   43    1915     2.207     0.845     0.645     0.353     0.179     0.185
1958   44    1914     2.213     0.845     0.646     0.354     0.180     0.188
1958   45    1913     2.217     0.845     0.646     0.355     0.181     0.190
1958   46    1912     2.219     0.845     0.647     0.355     0.181     0.191
1958   47    1911     2.220     0.845     0.647     0.355     0.181     0.191
1958   48    1910     2.220     0.846     0.647     0.355     0.181     0.191
1958   49    1909     2.221     0.846     0.647     0.355     0.181     0.192
1958   50    1908     2.221     0.846     0.647     0.355     0.181     0.192
1958   51    1907     2.221     0.846     0.647     0.355     0.181     0.192
1958   52    1906     2.221     0.846     0.647     0.355     0.181     0.192
1958   53    1905     2.221     0.846     0.647     0.355     0.181     0.192
1958   54    1904     2.221     0.846     0.647     0.355     0.181     0.192
1958   55    1903     2.221     0.846     0.647     0.355     0.181     0.192
1959   12    1947     0.000     0.000     0.000     0.000     0.000     0.000
1959   13    1946     0.000     0.000     0.000     0.000     0.000     0.000
1959   14    1945     0.000     0.000     0.000     0.000     0.000     0.000
1959   15    1944     0.000     0.000     0.000     0.000     0.000     0.000
1959   16    1943     0.001     0.001     0.000     0.000     0.000     0.000
1959   17    1942     0.004     0.004     0.000     0.000     0.000     0.000
1959   18    1941     0.021     0.021     0.000     0.000     0.000     0.000
1959   19    1940     0.070     0.067     0.003     0.000     0.000     0.000
1959   20    1939     0.171     0.155     0.015     0.001     0.000     0.000
1959   21    1938     0.312     0.266     0.042     0.004     0.000     0.000
1959   22    1937     0.478     0.377     0.085     0.013     0.002     0.000
1959   23    1936     0.656     0.480     0.140     0.030     0.005     0.001
1959   24    1935     0.832     0.565     0.201     0.052     0.011     0.003
1959   25    1934     1.005     0.636     0.263     0.079     0.021     0.006
1959   26    1933     1.171     0.694     0.323     0.109     0.033     0.012
1959   27    1932     1.327     0.738     0.379     0.141     0.048     0.022
1959   28    1931     1.470     0.771     0.428     0.172     0.063     0.035
1959   29    1930     1.600     0.798     0.472     0.202     0.079     0.049
1959   30    1929     1.712     0.818     0.509     0.228     0.094     0.063
1959   31    1928     1.812     0.834     0.541     0.251     0.107     0.079
1959   32    1927     1.901     0.846     0.569     0.272     0.120     0.094
1959   33    1926     1.978     0.856     0.592     0.290     0.132     0.108
1959   34    1925     2.046     0.864     0.610     0.307     0.143     0.122
1959   35    1924     2.105     0.870     0.626     0.321     0.153     0.136
1959   36    1923     2.156     0.876     0.638     0.333     0.161     0.149
1959   37    1922     2.201     0.880     0.648     0.344     0.169     0.161
1959   38    1921     2.239     0.883     0.656     0.353     0.175     0.172
1959   39    1920     2.271     0.886     0.662     0.360     0.181     0.182
1959   40    1919     2.297     0.888     0.666     0.366     0.186     0.191
1959   41    1918     2.318     0.889     0.669     0.370     0.190     0.199
1959   42    1917     2.331     0.890     0.671     0.373     0.193     0.205
1959   43    1916     2.342     0.891     0.672     0.375     0.194     0.209
1959   44    1915     2.348     0.891     0.673     0.376     0.196     0.212
1959   45    1914     2.352     0.891     0.673     0.377     0.196     0.214
1959   46    1913     2.355     0.891     0.674     0.378     0.197     0.216
1959   47    1912     2.355     0.891     0.674     0.378     0.197     0.216
1959   48    1911     2.356     0.891     0.674     0.378     0.197     0.216
1959   49    1910     2.356     0.891     0.674     0.378     0.197     0.216
1959   50    1909     2.356     0.891     0.674     0.378     0.197     0.216
1959   51    1908     2.356     0.891     0.674     0.378     0.197     0.216
1959   52    1907     2.356     0.891     0.674     0.378     0.197     0.216
1959   53    1906     2.356     0.891     0.674     0.378     0.197     0.216
1959   54    1905     2.356     0.891     0.674     0.378     0.197     0.216
1959   55    1904     2.356     0.891     0.674     0.378     0.197     0.216
1960   12    1948     0.000     0.000     0.000     0.000     0.000     0.000
1960   13    1947     0.000     0.000     0.000     0.000     0.000     0.000
1960   14    1946     0.000     0.000     0.000     0.000     0.000     0.000
1960   15    1945     0.000     0.000     0.000     0.000     0.000     0.000
1960   16    1944     0.001     0.001     0.000     0.000     0.000     0.000
1960   17    1943     0.005     0.005     0.000     0.000     0.000     0.000
1960   18    1942     0.024     0.023     0.001     0.000     0.000     0.000
1960   19    1941     0.079     0.075     0.004     0.000     0.000     0.000
1960   20    1940     0.184     0.167     0.016     0.001     0.000     0.000
1960   21    1939     0.329     0.281     0.044     0.004     0.000     0.000
1960   22    1938     0.496     0.396     0.087     0.012     0.001     0.000
1960   23    1937     0.669     0.496     0.140     0.028     0.005     0.001
1960   24    1936     0.848     0.583     0.200     0.050     0.011     0.003
1960   25    1935     1.018     0.655     0.259     0.077     0.021     0.006
1960   26    1934     1.180     0.712     0.318     0.106     0.032     0.012
1960   27    1933     1.331     0.756     0.371     0.136     0.046     0.021
1960   28    1932     1.473     0.790     0.420     0.167     0.062     0.034
1960   29    1931     1.599     0.815     0.462     0.196     0.077     0.049
1960   30    1930     1.712     0.834     0.499     0.222     0.092     0.065
1960   31    1929     1.812     0.849     0.530     0.246     0.106     0.082
1960   32    1928     1.898     0.861     0.555     0.267     0.118     0.098
1960   33    1927     1.976     0.870     0.576     0.286     0.130     0.113
1960   34    1926     2.042     0.878     0.593     0.303     0.140     0.128
1960   35    1925     2.101     0.884     0.608     0.318     0.150     0.141
1960   36    1924     2.150     0.889     0.620     0.330     0.157     0.154
1960   37    1923     2.194     0.893     0.630     0.340     0.165     0.166
1960   38    1922     2.232     0.897     0.637     0.350     0.172     0.177
1960   39    1921     2.263     0.899     0.642     0.357     0.177     0.187
1960   40    1920     2.288     0.901     0.646     0.362     0.182     0.196
1960   41    1919     2.307     0.902     0.649     0.366     0.185     0.203
1960   42    1918     2.322     0.903     0.651     0.369     0.188     0.210
1960   43    1917     2.332     0.904     0.653     0.371     0.190     0.215
1960   44    1916     2.339     0.904     0.654     0.372     0.191     0.218
1960   45    1915     2.342     0.904     0.654     0.373     0.192     0.220
1960   46    1914     2.344     0.904     0.654     0.373     0.192     0.221
1960   47    1913     2.345     0.904     0.654     0.373     0.192     0.221
1960   48    1912     2.346     0.904     0.654     0.373     0.192     0.221
1960   49    1911     2.346     0.904     0.654     0.373     0.192     0.222
1960   50    1910     2.346     0.904     0.654     0.373     0.192     0.222
1960   51    1909     2.346     0.904     0.654     0.373     0.192     0.222
1960   52    1908     2.346     0.904     0.654     0.373     0.192     0.222
1960   53    1907     2.346     0.904     0.654     0.373     0.192     0.222
1960   54    1906     2.346     0.904     0.654     0.373     0.192     0.222
1960   55    1905     2.346     0.904     0.654     0.373     0.192     0.222
1961   12    1949     0.000     0.000     0.000     0.000     0.000     0.000
1961   13    1948     0.000     0.000     0.000     0.000     0.000     0.000
1961   14    1947     0.000     0.000     0.000     0.000     0.000     0.000
1961   15    1946     0.000     0.000     0.000     0.000     0.000     0.000
1961   16    1945     0.001     0.001     0.000     0.000     0.000     0.000
1961   17    1944     0.006     0.006     0.000     0.000     0.000     0.000
1961   18    1943     0.028     0.027     0.001     0.000     0.000     0.000
1961   19    1942     0.087     0.083     0.004     0.000     0.000     0.000
1961   20    1941     0.199     0.180     0.018     0.001     0.000     0.000
1961   21    1940     0.354     0.302     0.047     0.005     0.000     0.000
1961   22    1939     0.532     0.423     0.094     0.014     0.001     0.000
1961   23    1938     0.716     0.530     0.151     0.030     0.005     0.001
1961   24    1937     0.901     0.622     0.213     0.052     0.011     0.003
1961   25    1936     1.080     0.698     0.276     0.079     0.021     0.007
1961   26    1935     1.245     0.758     0.334     0.107     0.033     0.013
1961   27    1934     1.402     0.806     0.388     0.139     0.046     0.022
1961   28    1933     1.541     0.841     0.436     0.169     0.061     0.034
1961   29    1932     1.667     0.866     0.476     0.198     0.078     0.050
1961   30    1931     1.782     0.885     0.511     0.225     0.093     0.068
1961   31    1930     1.884     0.900     0.541     0.249     0.107     0.086
1961   32    1929     1.972     0.911     0.566     0.270     0.121     0.105
1961   33    1928     2.049     0.920     0.586     0.289     0.133     0.122
1961   34    1927     2.116     0.927     0.603     0.305     0.143     0.138
1961   35    1926     2.175     0.933     0.618     0.320     0.153     0.152
1961   36    1925     2.226     0.937     0.629     0.332     0.161     0.166
1961   37    1924     2.269     0.941     0.637     0.343     0.169     0.179
1961   38    1923     2.306     0.945     0.645     0.351     0.175     0.191
1961   39    1922     2.337     0.947     0.650     0.358     0.181     0.201
1961   40    1921     2.363     0.949     0.654     0.364     0.185     0.210
1961   41    1920     2.382     0.951     0.657     0.368     0.189     0.217
1961   42    1919     2.396     0.951     0.659     0.371     0.191     0.223
1961   43    1918     2.406     0.952     0.660     0.373     0.193     0.228
1961   44    1917     2.413     0.952     0.661     0.374     0.195     0.231
1961   45    1916     2.417     0.952     0.661     0.375     0.195     0.233
1961   46    1915     2.419     0.952     0.662     0.375     0.196     0.234
1961   47    1914     2.419     0.952     0.662     0.375     0.196     0.234
1961   48    1913     2.420     0.952     0.662     0.375     0.196     0.234
1961   49    1912     2.420     0.952     0.662     0.375     0.196     0.235
1961   50    1911     2.420     0.952     0.662     0.375     0.196     0.235
1961   51    1910     2.420     0.952     0.662     0.375     0.196     0.235
1961   52    1909     2.420     0.952     0.662     0.375     0.196     0.235
1961   53    1908     2.420     0.952     0.662     0.375     0.196     0.235
1961   54    1907     2.420     0.952     0.662     0.375     0.196     0.235
1961   55    1906     2.420     0.952     0.662     0.375     0.196     0.235
1962   12    1950     0.000     0.000     0.000     0.000     0.000     0.000
1962   13    1949     0.000     0.000     0.000     0.000     0.000     0.000
1962   14    1948     0.000     0.000     0.000     0.000     0.000     0.000
1962   15    1947     0.000     0.000     0.000     0.000     0.000     0.000
1962   16    1946     0.001     0.001     0.000     0.000     0.000     0.000
1962   17    1945     0.006     0.006     0.000     0.000     0.000     0.000
1962   18    1944     0.029     0.028     0.001     0.000     0.000     0.000
1962   19    1943     0.093     0.088     0.005     0.000     0.000     0.000
1962   20    1942     0.209     0.189     0.019     0.001     0.000     0.000
1962   21    1941     0.366     0.310     0.050     0.005     0.000     0.000
1962   22    1940     0.546     0.433     0.098     0.014     0.002     0.000
1962   23    1939     0.733     0.542     0.157     0.030     0.005     0.001
1962   24    1938     0.919     0.636     0.219     0.052     0.011     0.002
1962   25    1937     1.097     0.712     0.282     0.077     0.020     0.006
1962   26    1936     1.266     0.775     0.341     0.106     0.033     0.012
1962   27    1935     1.420     0.823     0.395     0.135     0.046     0.021
1962   28    1934     1.557     0.859     0.442     0.164     0.060     0.033
1962   29    1933     1.681     0.884     0.483     0.191     0.075     0.046
1962   30    1932     1.792     0.903     0.516     0.218     0.090     0.064
1962   31    1931     1.893     0.918     0.545     0.242     0.105     0.083
1962   32    1930     1.981     0.928     0.569     0.263     0.119     0.101
1962   33    1929     2.057     0.936     0.588     0.281     0.131     0.120
1962   34    1928     2.123     0.943     0.604     0.298     0.142     0.136
1962   35    1927     2.180     0.948     0.617     0.311     0.151     0.153
1962   36    1926     2.229     0.953     0.627     0.323     0.159     0.167
1962   37    1925     2.271     0.956     0.635     0.333     0.167     0.179
1962   38    1924     2.307     0.960     0.642     0.342     0.173     0.190
1962   39    1923     2.336     0.962     0.647     0.349     0.179     0.200
1962   40    1922     2.361     0.964     0.651     0.354     0.183     0.209
1962   41    1921     2.380     0.965     0.654     0.358     0.187     0.217
1962   42    1920     2.394     0.966     0.656     0.361     0.189     0.222
1962   43    1919     2.404     0.967     0.657     0.362     0.191     0.227
1962   44    1918     2.410     0.967     0.658     0.364     0.192     0.230
1962   45    1917     2.414     0.967     0.658     0.364     0.193     0.232
1962   46    1916     2.416     0.967     0.658     0.365     0.193     0.232
1962   47    1915     2.416     0.967     0.658     0.365     0.193     0.233
1962   48    1914     2.417     0.967     0.658     0.365     0.193     0.233
1962   49    1913     2.417     0.967     0.658     0.365     0.193     0.233
1962   50    1912     2.417     0.968     0.658     0.365     0.193     0.233
1962   51    1911     2.417     0.968     0.658     0.365     0.193     0.233
1962   52    1910     2.417     0.968     0.658     0.365     0.193     0.233
1962   53    1909     2.417     0.968     0.658     0.365     0.193     0.233
1962   54    1908     2.417     0.968     0.658     0.365     0.193     0.233
1962   55    1907     2.417     0.968     0.658     0.365     0.193     0.233
1963   12    1951     0.000     0.000     0.000     0.000     0.000     0.000
1963   13    1950     0.000     0.000     0.000     0.000     0.000     0.000
1963   14    1949     0.000     0.000     0.000     0.000     0.000     0.000
1963   15    1948     0.000     0.000     0.000     0.000     0.000     0.000
1963   16    1947     0.001     0.001     0.000     0.000     0.000     0.000
1963   17    1946     0.007     0.007     0.000     0.000     0.000     0.000
1963   18    1945     0.033     0.032     0.001     0.000     0.000     0.000
1963   19    1944     0.099     0.094     0.005     0.000     0.000     0.000
1963   20    1943     0.223     0.200     0.022     0.001     0.000     0.000
1963   21    1942     0.386     0.325     0.055     0.005     0.000     0.000
1963   22    1941     0.567     0.445     0.105     0.015     0.002     0.000
1963   23    1940     0.760     0.556     0.166     0.032     0.005     0.001
1963   24    1939     0.945     0.649     0.229     0.054     0.011     0.002
1963   25    1938     1.126     0.728     0.291     0.081     0.020     0.006
1963   26    1937     1.295     0.791     0.352     0.109     0.032     0.012
1963   27    1936     1.451     0.840     0.407     0.138     0.045     0.021
1963   28    1935     1.592     0.877     0.456     0.167     0.059     0.033
1963   29    1934     1.719     0.904     0.499     0.194     0.075     0.047
1963   30    1933     1.833     0.923     0.535     0.221     0.090     0.063
1963   31    1932     1.934     0.938     0.563     0.245     0.105     0.083
1963   32    1931     2.025     0.949     0.588     0.266     0.119     0.103
1963   33    1930     2.102     0.957     0.606     0.285     0.131     0.122
1963   34    1929     2.171     0.964     0.623     0.302     0.143     0.140
1963   35    1928     2.229     0.969     0.635     0.315     0.153     0.157
1963   36    1927     2.280     0.973     0.646     0.327     0.162     0.172
1963   37    1926     2.324     0.977     0.655     0.337     0.169     0.186
1963   38    1925     2.360     0.980     0.661     0.346     0.176     0.197
1963   39    1924     2.390     0.982     0.667     0.353     0.181     0.208
1963   40    1923     2.415     0.984     0.671     0.358     0.185     0.217
1963   41    1922     2.434     0.985     0.674     0.362     0.189     0.224
1963   42    1921     2.448     0.986     0.676     0.365     0.191     0.230
1963   43    1920     2.457     0.987     0.677     0.367     0.193     0.234
1963   44    1919     2.464     0.987     0.678     0.368     0.194     0.237
1963   45    1918     2.468     0.987     0.678     0.369     0.195     0.239
1963   46    1917     2.470     0.988     0.679     0.369     0.195     0.240
1963   47    1916     2.471     0.988     0.679     0.370     0.195     0.240
1963   48    1915     2.471     0.988     0.679     0.370     0.195     0.240
1963   49    1914     2.471     0.988     0.679     0.370     0.195     0.240
1963   50    1913     2.471     0.988     0.679     0.370     0.195     0.240
1963   51    1912     2.471     0.988     0.679     0.370     0.195     0.240
1963   52    1911     2.471     0.988     0.679     0.370     0.195     0.240
1963   53    1910     2.471     0.988     0.679     0.370     0.195     0.240
1963   54    1909     2.471     0.988     0.679     0.370     0.195     0.240
1963   55    1908     2.471     0.988     0.679     0.370     0.195     0.240
1964   12    1952     0.000     0.000     0.000     0.000     0.000     0.000
1964   13    1951     0.000     0.000     0.000     0.000     0.000     0.000
1964   14    1950     0.000     0.000     0.000     0.000     0.000     0.000
1964   15    1949     0.000     0.000     0.000     0.000     0.000     0.000
1964   16    1948     0.001     0.001     0.000     0.000     0.000     0.000
1964   17    1947     0.006     0.006     0.000     0.000     0.000     0.000
1964   18    1946     0.032     0.031     0.001     0.000     0.000     0.000
1964   19    1945     0.100     0.094     0.006     0.000     0.000     0.000
1964   20    1944     0.229     0.205     0.023     0.002     0.000     0.000
1964   21    1943     0.403     0.337     0.060     0.006     0.000     0.000
1964   22    1942     0.591     0.463     0.109     0.016     0.002     0.000
1964   23    1941     0.775     0.568     0.169     0.032     0.005     0.001
1964   24    1940     0.959     0.659     0.233     0.054     0.011     0.002
1964   25    1939     1.135     0.732     0.298     0.080     0.020     0.006
1964   26    1938     1.300     0.791     0.358     0.108     0.031     0.011
1964   27    1937     1.453     0.840     0.412     0.137     0.044     0.020
1964   28    1936     1.593     0.876     0.462     0.165     0.058     0.032
1964   29    1935     1.720     0.903     0.505     0.192     0.073     0.046
1964   30    1934     1.832     0.924     0.542     0.216     0.087     0.063
1964   31    1933     1.934     0.939     0.573     0.240     0.101     0.081
1964   32    1932     2.026     0.951     0.597     0.261     0.115     0.102
1964   33    1931     2.105     0.959     0.617     0.280     0.127     0.122
1964   34    1930     2.175     0.965     0.633     0.296     0.139     0.142
1964   35    1929     2.234     0.970     0.646     0.310     0.148     0.160
1964   36    1928     2.285     0.975     0.657     0.322     0.157     0.175
1964   37    1927     2.329     0.978     0.664     0.332     0.164     0.189
1964   38    1926     2.366     0.981     0.671     0.341     0.171     0.202
1964   39    1925     2.396     0.984     0.676     0.347     0.176     0.213
1964   40    1924     2.420     0.985     0.680     0.353     0.180     0.222
1964   41    1923     2.439     0.987     0.683     0.356     0.184     0.229
1964   42    1922     2.453     0.988     0.685     0.359     0.186     0.235
1964   43    1921     2.463     0.988     0.686     0.362     0.188     0.239
1964   44    1920     2.469     0.989     0.687     0.363     0.189     0.242
1964   45    1919     2.473     0.989     0.688     0.363     0.190     0.244
1964   46    1918     2.476     0.989     0.688     0.364     0.190     0.245
1964   47    1917     2.476     0.989     0.688     0.364     0.190     0.245
1964   48    1916     2.477     0.989     0.688     0.364     0.190     0.245
1964   49    1915     2.477     0.989     0.688     0.364     0.190     0.246
1964   50    1914     2.477     0.989     0.688     0.364     0.190     0.246
1964   51    1913     2.477     0.989     0.688     0.364     0.190     0.246
1964   52    1912     2.477     0.989     0.688     0.364     0.190     0.246
1964   53    1911     2.477     0.989     0.688     0.364     0.190     0.246
1964   54    1910     2.477     0.989     0.688     0.364     0.190     0.246
1964   55    1909     2.477     0.989     0.688     0.364     0.190     0.246
1965   12    1953     0.000     0.000     0.000     0.000     0.000     0.000
1965   13    1952     0.000     0.000     0.000     0.000     0.000     0.000
1965   14    1951     0.000     0.000     0.000     0.000     0.000     0.000
1965   15    1950     0.000     0.000     0.000     0.000     0.000     0.000
1965   16    1949     0.001     0.001     0.000     0.000     0.000     0.000
1965   17    1948     0.006     0.006     0.000     0.000     0.000     0.000
1965   18    1947     0.033     0.032     0.001     0.000     0.000     0.000
1965   19    1946     0.107     0.100     0.007     0.000     0.000     0.000
1965   20    1945     0.242     0.215     0.026     0.001     0.000     0.000
1965   21    1944     0.421     0.349     0.065     0.007     0.001     0.000
1965   22    1943     0.614     0.476     0.118     0.017     0.002     0.000
1965   23    1942     0.805     0.583     0.181     0.034     0.006     0.001
1965   24    1941     0.987     0.671     0.246     0.057     0.012     0.002
1965   25    1940     1.162     0.744     0.309     0.082     0.020     0.005
1965   26    1939     1.327     0.802     0.372     0.111     0.032     0.011
1965   27    1938     1.480     0.849     0.428     0.139     0.045     0.019
1965   28    1937     1.618     0.886     0.478     0.167     0.058     0.030
1965   29    1936     1.744     0.914     0.521     0.193     0.072     0.044
1965   30    1935     1.855     0.934     0.557     0.218     0.086     0.059
1965   31    1934     1.954     0.949     0.588     0.241     0.100     0.076
1965   32    1933     2.043     0.960     0.613     0.262     0.114     0.094
1965   33    1932     2.122     0.969     0.632     0.281     0.126     0.114
1965   34    1931     2.190     0.975     0.647     0.297     0.137     0.133
1965   35    1930     2.249     0.981     0.660     0.310     0.147     0.151
1965   36    1929     2.300     0.985     0.670     0.321     0.156     0.168
1965   37    1928     2.342     0.989     0.678     0.330     0.163     0.182
1965   38    1927     2.378     0.991     0.684     0.338     0.169     0.194
1965   39    1926     2.407     0.994     0.689     0.345     0.174     0.205
1965   40    1925     2.430     0.996     0.692     0.350     0.179     0.214
1965   41    1924     2.449     0.997     0.695     0.354     0.182     0.221
1965   42    1923     2.463     0.998     0.697     0.356     0.185     0.227
1965   43    1922     2.472     0.999     0.698     0.358     0.186     0.231
1965   44    1921     2.478     0.999     0.699     0.359     0.187     0.233
1965   45    1920     2.481     0.999     0.700     0.360     0.188     0.235
1965   46    1919     2.483     1.000     0.700     0.360     0.188     0.236
1965   47    1918     2.484     1.000     0.700     0.360     0.188     0.236
1965   48    1917     2.484     1.000     0.700     0.360     0.188     0.236
1965   49    1916     2.484     1.000     0.700     0.360     0.188     0.237
