East Germany, Live births by calendar year, age and birth order (Lexis squares, age in completed years (ACY))
Last modified: 04/02/2019
Year    Age        Total          B1          B2          B3          B4         B5p
2017     46        50.24       13.52       10.14       12.34        5.06        9.21
2017     47        18.49        7.04        3.82        3.98        1.11        2.55
2017     48         8.73        3.94        1.61        0.00        1.32        1.86
2017     49        10.80        2.52        4.54        0.92        0.69        2.12
2017     50         4.47        0.68        1.34        1.37        0.00        1.09
2017     51         1.43        0.30        0.00        0.33        0.00        0.81
2017     52         0.81        0.22        0.00        0.19        0.00        0.40
2017     53         0.45        0.16        0.00        0.12        0.00        0.16
2017     54         0.20        0.09        0.00        0.06        0.00        0.04
2017     55+        0.02        0.01        0.00        0.01        0.00        0.00
