East Germany, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort       Exposure
2003     54     1949        87395.11
2003     55     1948        73991.83
2004     12     1992        20688.12
2004     13     1991        48804.82
2004     14     1990        76499.22
2004     15     1989        82004.44
2004     16     1988        87873.89
2004     17     1987        91561.49
2004     18     1986        89151.16
2004     19     1985        87490.28
2004     20     1984        85437.47
2004     21     1983        84007.05
2004     22     1982        82820.70
2004     23     1981        79457.65
2004     24     1980        79848.41
2004     25     1979        74999.32
2004     26     1978        73829.83
2004     27     1977        70719.98
2004     28     1976        62686.71
2004     29     1975        58706.69
2004     30     1974        58971.50
2004     31     1973        60633.92
2004     32     1972        67900.34
2004     33     1971        79992.55
2004     34     1970        82514.26
2004     35     1969        85480.22
2004     36     1968        89271.26
2004     37     1967        94133.12
2004     38     1966       100938.70
2004     39     1965       105695.24
2004     40     1964       111543.83
2004     41     1963       114635.00
2004     42     1962       114139.73
2004     43     1961       115236.77
2004     44     1960       111356.71
2004     45     1959       110276.26
2004     46     1958       102762.39
2004     47     1957       101879.61
2004     48     1956       103480.65
2004     49     1955       105309.04
2004     50     1954       104697.45
2004     51     1953       104893.08
2004     52     1952       104401.07
2004     53     1951       103568.65
2004     54     1950        99338.61
2004     55     1949        87196.51
2005     12     1993        18748.96
2005     13     1992        40410.44
2005     14     1991        48769.18
2005     15     1990        76377.67
2005     16     1989        81796.88
2005     17     1988        87364.20
2005     18     1987        90245.13
2005     19     1986        86815.41
2005     20     1985        84336.53
2005     21     1984        82236.15
2005     22     1983        81590.00
2005     23     1982        80663.75
2005     24     1981        77373.49
2005     25     1980        78124.54
2005     26     1979        73520.25
2005     27     1978        72605.16
2005     28     1977        69837.76
2005     29     1976        62048.54
2005     30     1975        58499.89
2005     31     1974        58905.21
2005     32     1973        60596.24
2005     33     1972        67838.37
2005     34     1971        79969.41
2005     35     1970        82422.48
2005     36     1969        85335.14
2005     37     1968        89121.04
2005     38     1967        94023.89
2005     39     1966       100754.07
2005     40     1965       105451.79
2005     41     1964       111257.25
2005     42     1963       114348.40
2005     43     1962       113783.90
2005     44     1961       114834.10
2005     45     1960       110986.15
2005     46     1959       109894.52
2005     47     1958       102396.19
2005     48     1957       101523.63
2005     49     1956       103125.14
2005     50     1955       104988.55
2005     51     1954       104371.12
2005     52     1953       104558.47
2005     53     1952       104096.99
2005     54     1951       103248.57
2005     55     1950        99027.78
2006     12     1994        18059.54
2006     13     1993        36760.65
2006     14     1992        40343.51
2006     15     1991        48726.47
2006     16     1990        76156.51
2006     17     1989        81304.84
2006     18     1988        86205.70
2006     19     1987        87814.91
2006     20     1986        83711.74
2006     21     1985        81294.89
2006     22     1984        79707.32
2006     23     1983        79400.00
2006     24     1982        78608.68
2006     25     1981        75413.83
2006     26     1980        76368.79
2006     27     1979        72043.34
2006     28     1978        71523.86
2006     29     1977        69109.94
2006     30     1976        61563.71
2006     31     1975        58254.86
2006     32     1974        58778.98
2006     33     1973        60542.83
2006     34     1972        67724.71
2006     35     1971        79802.98
2006     36     1970        82269.43
2006     37     1969        85146.71
2006     38     1968        88909.33
2006     39     1967        93755.00
2006     40     1966       100483.40
2006     41     1965       105154.92
2006     42     1964       110884.74
2006     43     1963       114014.32
2006     44     1962       113355.62
2006     45     1961       114427.22
2006     46     1960       110526.47
2006     47     1959       109462.43
2006     48     1958       101982.32
2006     49     1957       101123.92
2006     50     1956       102770.73
2006     51     1955       104633.61
2006     52     1954       104003.26
2006     53     1953       104191.83
2006     54     1952       103742.38
2006     55     1951       102917.09
2007     12     1995        18454.44
2007     13     1994        36014.93
2007     14     1993        36647.23
2007     15     1992        40211.44
2007     16     1991        48611.37
2007     17     1990        75678.95
2007     18     1989        80160.58
2007     19     1988        83901.73
2007     20     1987        84703.18
2007     21     1986        80719.43
2007     22     1985        78772.91
2007     23     1984        77471.75
2007     24     1983        77228.36
2007     25     1982        76503.03
2007     26     1981        73407.28
2007     27     1980        74699.74
2007     28     1979        70724.60
2007     29     1978        70596.94
2007     30     1977        68428.87
2007     31     1976        61174.08
2007     32     1975        57976.30
2007     33     1974        58551.94
2007     34     1973        60435.12
2007     35     1972        67602.82
2007     36     1971        79566.62
2007     37     1970        82018.62
2007     38     1969        84861.70
2007     39     1968        88629.82
2007     40     1967        93396.36
2007     41     1966       100137.00
2007     42     1965       104756.55
2007     43     1964       110458.68
2007     44     1963       113608.88
2007     45     1962       112909.12
2007     46     1961       113947.17
2007     47     1960       110036.22
2007     48     1959       109020.87
2007     49     1958       101542.37
2007     50     1957       100677.87
2007     51     1956       102365.90
2007     52     1955       104220.94
2007     53     1954       103619.34
2007     54     1953       103796.79
2007     55     1952       103341.82
2008     12     1996        20053.00
2008     13     1995        37477.91
2008     14     1994        35934.47
2008     15     1993        36523.95
2008     16     1992        40034.95
2008     17     1991        48353.33
2008     18     1990        74619.55
2008     19     1989        78121.77
2008     20     1988        81102.18
2008     21     1987        81940.01
2008     22     1986        78246.54
2008     23     1985        76509.87
2008     24     1984        75466.17
2008     25     1983        75087.68
2008     26     1982        74435.71
2008     27     1981        71712.72
2008     28     1980        73378.44
2008     29     1979        69779.10
2008     30     1978        69884.38
2008     31     1977        67856.80
2008     32     1976        60833.48
2008     33     1975        57740.69
2008     34     1974        58340.40
2008     35     1973        60296.89
2008     36     1972        67446.28
2008     37     1971        79337.67
2008     38     1970        81737.01
2008     39     1969        84550.55
2008     40     1968        88311.93
2008     41     1967        93055.59
2008     42     1966        99740.99
2008     43     1965       104350.71
2008     44     1964       109970.91
2008     45     1963       113165.27
2008     46     1962       112444.35
2008     47     1961       113429.23
2008     48     1960       109579.94
2008     49     1959       108551.99
2008     50     1958       101117.50
2008     51     1957       100220.74
2008     52     1956       101935.09
2008     53     1955       103799.84
2008     54     1954       103241.87
2008     55     1953       103409.51
2009     12     1997        22045.73
2009     13     1996        41355.44
2009     14     1995        37392.54
2009     15     1994        35904.99
2009     16     1993        36448.12
2009     17     1992        39891.70
2009     18     1991        47801.73
2009     19     1990        73078.50
2009     20     1989        76190.68
2009     21     1988        79001.42
2009     22     1987        79970.09
2009     23     1986        76231.81
2009     24     1985        74718.59
2009     25     1984        73728.83
2009     26     1983        73275.17
2009     27     1982        72770.16
2009     28     1981        70631.52
2009     29     1980        72568.23
2009     30     1979        69221.70
2009     31     1978        69480.99
2009     32     1977        67529.00
2009     33     1976        60633.20
2009     34     1975        57617.62
2009     35     1974        58229.29
2009     36     1973        60152.27
2009     37     1972        67325.69
2009     38     1971        79127.58
2009     39     1970        81466.27
2009     40     1969        84296.07
2009     41     1968        87976.84
2009     42     1967        92743.27
2009     43     1966        99339.69
2009     44     1965       103964.57
2009     45     1964       109539.76
2009     46     1963       112725.43
2009     47     1962       112013.11
2009     48     1961       112977.50
2009     49     1960       109162.76
2009     50     1959       108106.74
2009     51     1958       100736.39
2009     52     1957        99796.39
2009     53     1956       101504.90
2009     54     1955       103425.73
2009     55     1954       102857.74
2010     12     1998        22377.48
2010     13     1997        44113.50
2010     14     1996        41300.74
2010     15     1995        37378.21
2010     16     1994        35899.00
2010     17     1993        36364.33
2010     18     1992        39634.90
2010     19     1991        47308.85
2010     20     1990        72045.38
2010     21     1989        75099.09
2010     22     1988        77512.96
2010     23     1987        78444.77
2010     24     1986        74704.64
2010     25     1985        73343.73
2010     26     1984        72251.11
2010     27     1983        72044.57
2010     28     1982        71780.27
2010     29     1981        70080.08
2010     30     1980        72167.97
2010     31     1979        68983.91
2010     32     1978        69367.04
2010     33     1977        67475.79
2010     34     1976        60638.87
2010     35     1975        57598.16
2010     36     1974        58204.03
2010     37     1973        60040.92
2010     38     1972        67237.26
2010     39     1971        78956.64
2010     40     1970        81285.23
2010     41     1969        84105.17
2010     42     1968        87737.26
2010     43     1967        92455.40
2010     44     1966        99003.54
2010     45     1965       103613.63
2010     46     1964       109201.72
2010     47     1963       112323.82
2010     48     1962       111612.33
2010     49     1961       112576.39
2010     50     1960       108764.72
2010     51     1959       107716.39
2010     52     1958       100372.21
2010     53     1957        99412.40
2010     54     1956       101116.09
2010     55     1955       103039.56
2011     12     1999        22947.39
2011     13     1998        45074.93
2011     14     1997        44099.01
2011     15     1996        41295.38
2011     16     1995        37365.02
2011     17     1994        35839.42
2011     18     1993        36298.92
2011     19     1992        39709.08
2011     20     1991        47516.23
2011     21     1990        71512.51
2011     22     1989        74094.20
2011     23     1988        76219.41
2011     24     1987        77088.86
2011     25     1986        73474.97
2011     26     1985        72033.41
2011     27     1984        71155.02
2011     28     1983        71272.44
2011     29     1982        71299.38
2011     30     1981        69818.05
2011     31     1980        71956.64
2011     32     1979        68932.65
2011     33     1978        69407.81
2011     34     1977        67581.56
2011     35     1976        60703.34
2011     36     1975        57608.73
2011     37     1974        58226.95
2011     38     1973        60010.00
2011     39     1972        67159.91
2011     40     1971        78816.35
2011     41     1970        81147.38
2011     42     1969        83872.05
2011     43     1968        87551.19
2011     44     1967        92206.50
2011     45     1966        98729.65
2011     46     1965       103287.74
2011     47     1964       108840.63
2011     48     1963       111988.37
2011     49     1962       111198.91
2011     50     1961       112166.89
2011     51     1960       108396.16
2011     52     1959       107356.23
2011     53     1958       100020.03
2011     54     1957        99037.53
2011     55     1956       100759.19
2012     12     2000        24171.38
2012     13     1999        46074.86
2012     14     1998        45131.18
2012     15     1997        44132.98
2012     16     1996        41309.70
2012     17     1995        37362.03
2012     18     1994        35834.07
2012     19     1993        36680.10
2012     20     1992        40612.25
2012     21     1991        48018.32
2012     22     1990        70884.73
2012     23     1989        73171.85
2012     24     1988        75306.73
2012     25     1987        76000.95
2012     26     1986        72554.99
2012     27     1985        71298.54
2012     28     1984        70756.77
2012     29     1983        70999.13
2012     30     1982        71217.41
2012     31     1981        69854.72
2012     32     1980        72038.97
2012     33     1979        69067.24
2012     34     1978        69584.91
2012     35     1977        67739.95
2012     36     1976        60840.17
2012     37     1975        57744.68
2012     38     1974        58340.75
2012     39     1973        60093.30
2012     40     1972        67198.30
2012     41     1971        78803.25
2012     42     1970        81076.12
2012     43     1969        83767.75
2012     44     1968        87438.51
2012     45     1967        92068.45
2012     46     1966        98544.48
2012     47     1965       103044.78
2012     48     1964       108568.72
2012     49     1963       111728.90
2012     50     1962       110871.11
2012     51     1961       111854.10
2012     52     1960       108150.92
2012     53     1959       107035.03
2012     54     1958        99730.97
2012     55     1957        98718.29
2013     12     2001        23676.68
2013     13     2000        48445.47
2013     14     1999        46165.88
2013     15     1998        45226.17
2013     16     1997        44214.99
2013     17     1996        41343.70
2013     18     1995        37495.61
2013     19     1994        36315.03
2013     20     1993        37687.73
2013     21     1992        41574.82
2013     22     1991        48207.55
2013     23     1990        70296.58
2013     24     1989        72587.88
2013     25     1988        74695.70
2013     26     1987        75302.40
2013     27     1986        72088.28
2013     28     1985        71299.89
2013     29     1984        70857.10
2013     30     1983        71177.59
2013     31     1982        71477.74
2013     32     1981        70244.07
2013     33     1980        72401.98
2013     34     1979        69418.64
2013     35     1978        69963.58
2013     36     1977        68020.62
2013     37     1976        61160.67
2013     38     1975        58024.75
2013     39     1974        58501.69
2013     40     1973        60294.04
2013     41     1972        67337.84
2013     42     1971        78915.55
2013     43     1970        81123.52
2013     44     1969        83811.35
2013     45     1968        87424.12
2013     46     1967        92030.81
2013     47     1966        98466.37
2013     48     1965       102894.23
2013     49     1964       108453.85
2013     50     1963       111549.01
2013     51     1962       110685.06
2013     52     1961       111650.30
2013     53     1960       107936.62
2013     54     1959       106775.73
2013     55     1958        99484.04
2014     12     2002        23589.94
2014     13     2001        47215.74
2014     14     2000        48627.46
2014     15     1999        46328.16
2014     16     1998        45356.44
2014     17     1997        44304.98
2014     18     1996        41583.73
2014     19     1995        38113.11
2014     20     1994        37514.47
2014     21     1993        38780.33
2014     22     1992        42088.21
2014     23     1991        48430.34
2014     24     1990        70088.83
2014     25     1989        72233.58
2014     26     1988        74397.57
2014     27     1987        75101.09
2014     28     1986        72260.61
2014     29     1985        71722.85
2014     30     1984        71299.69
2014     31     1983        71704.01
2014     32     1982        72038.66
2014     33     1981        70819.28
2014     34     1980        72979.36
2014     35     1979        69922.50
2014     36     1978        70437.47
2014     37     1977        68371.85
2014     38     1976        61577.73
2014     39     1975        58359.98
2014     40     1974        58758.55
2014     41     1973        60576.22
2014     42     1972        67557.25
2014     43     1971        79091.31
2014     44     1970        81266.94
2014     45     1969        83932.10
2014     46     1968        87484.83
2014     47     1967        92056.49
2014     48     1966        98455.68
2014     49     1965       102852.61
2014     50     1964       108391.80
2014     51     1963       111428.26
2014     52     1962       110578.83
2014     53     1961       111491.68
2014     54     1960       107717.33
2014     55     1959       106562.79
2015     12     2003        23918.47
2015     13     2002        47493.28
2015     14     2001        47657.77
2015     15     2000        49073.86
2015     16     1999        46733.19
2015     17     1998        45711.61
2015     18     1997        44852.83
2015     19     1996        42694.74
2015     20     1995        39717.96
2015     21     1994        39025.92
2015     22     1993        39877.71
2015     23     1992        42879.48
2015     24     1991        49187.60
2015     25     1990        70417.47
2015     26     1989        72485.50
2015     27     1988        74782.16
2015     28     1987        75653.96
2015     29     1986        73070.47
2015     30     1985        72668.22
2015     31     1984        72295.59
2015     32     1983        72689.30
2015     33     1982        73012.07
2015     34     1981        71649.09
2015     35     1980        73968.41
2015     36     1979        70707.74
2015     37     1978        71105.10
2015     38     1977        68965.18
2015     39     1976        62134.77
2015     40     1975        58890.21
2015     41     1974        59272.14
2015     42     1973        61029.34
2015     43     1972        67914.75
2015     44     1971        79424.95
2015     45     1970        81550.45
2015     46     1969        84206.19
2015     47     1968        87706.53
2015     48     1967        92219.70
2015     49     1966        98533.27
2015     50     1965       102937.10
2015     51     1964       108357.67
2015     52     1963       111359.76
2015     53     1962       110513.17
2015     54     1961       111407.75
2015     55     1960       107625.89
2016     12     2004        24749.71
2016     13     2003        48388.72
2016     14     2002        47903.39
2016     15     2001        48073.10
2016     16     2000        49601.43
2016     17     1999        47136.66
2016     18     1998        46107.17
2016     19     1997        45757.35
2016     20     1996        44141.45
2016     21     1995        41190.82
2016     22     1994        39788.53
2016     23     1993        40743.16
2016     24     1992        43599.54
2016     25     1991        49553.09
2016     26     1990        70437.36
2016     27     1989        72764.28
2016     28     1988        75335.31
2016     29     1987        76385.35
2016     30     1986        73956.36
2016     31     1985        73663.14
2016     32     1984        73322.98
2016     33     1983        73642.58
2016     34     1982        73950.26
2016     35     1981        72608.07
2016     36     1980        74848.89
2016     37     1979        71447.81
2016     38     1978        71794.09
2016     39     1977        69569.56
2016     40     1976        62665.72
2016     41     1975        59367.05
2016     42     1974        59713.03
2016     43     1973        61465.03
2016     44     1972        68234.81
2016     45     1971        79733.32
2016     46     1970        81813.18
2016     47     1969        84400.75
2016     48     1968        87879.81
2016     49     1967        92345.52
2016     50     1966        98585.93
2016     51     1965       102976.50
2016     52     1964       108271.33
2016     53     1963       111261.35
2016     54     1962       110419.42
2016     55     1961       111307.49
2017     12     2005        24721.80
2017     13     2004        49809.52
2017     14     2003        48666.98
2017     15     2002        48162.40
2017     16     2001        48301.70
2017     17     2000        49833.98
2017     18     1999        47366.68
2017     19     1998        46614.32
2017     20     1997        46701.81
2017     21     1996        44930.38
2017     22     1995        41618.36
2017     23     1994        40098.85
2017     24     1993        41132.68
2017     25     1992        43815.00
2017     26     1991        49492.43
2017     27     1990        70357.68
2017     28     1989        72984.58
2017     29     1988        75873.15
2017     30     1987        77049.47
2017     31     1986        74738.23
2017     32     1985        74488.02
2017     33     1984        74121.66
2017     34     1983        74366.26
2017     35     1982        74671.94
2017     36     1981        73415.43
2017     37     1980        75467.32
2017     38     1979        72023.66
2017     39     1978        72320.58
2017     40     1977        70026.76
2017     41     1976        63096.53
2017     42     1975        59687.72
2017     43     1974        60010.09
2017     44     1973        61755.17
2017     45     1972        68456.26
2017     46     1971        79914.20
2017     47     1970        81985.69
2017     48     1969        84526.86
2017     49     1968        87951.42
2017     50     1967        92383.68
2017     51     1966        98609.42
2017     52     1965       102927.21
2017     53     1964       108168.08
2017     54     1963       111069.92
2017     55     1962       110279.97
