East Germany, Cumulative period fertility rates by birth order (Lexis squares)
Last modified: 04/02/2019
Year    Age     CPFR     CPFR1     CPFR2     CPFR3     CPFR4    CPFR5p
2013    51     1.494     0.757     0.513     0.152     0.045     0.026
2013    52     1.494     0.757     0.513     0.152     0.045     0.026
2013    53     1.494     0.757     0.513     0.152     0.045     0.026
2013    54     1.494     0.757     0.513     0.152     0.045     0.026
2013    55     1.494     0.757     0.513     0.152     0.045     0.026
2014    12     0.000     0.000     0.000     0.000     0.000     0.000
2014    13     0.000     0.000     0.000     0.000     0.000     0.000
2014    14     0.000     0.000     0.000     0.000     0.000     0.000
2014    15     0.001     0.001     0.000     0.000     0.000     0.000
2014    16     0.004     0.004     0.000     0.000     0.000     0.000
2014    17     0.010     0.010     0.000     0.000     0.000     0.000
2014    18     0.022     0.021     0.001     0.000     0.000     0.000
2014    19     0.042     0.039     0.003     0.000     0.000     0.000
2014    20     0.072     0.064     0.007     0.001     0.000     0.000
2014    21     0.107     0.091     0.014     0.002     0.000     0.000
2014    22     0.150     0.121     0.024     0.004     0.001     0.000
2014    23     0.199     0.155     0.036     0.007     0.001     0.000
2014    24     0.253     0.192     0.048     0.010     0.002     0.000
2014    25     0.317     0.237     0.063     0.014     0.003     0.001
2014    26     0.396     0.290     0.081     0.019     0.004     0.001
2014    27     0.486     0.350     0.105     0.024     0.005     0.002
2014    28     0.586     0.412     0.133     0.030     0.007     0.003
2014    29     0.692     0.472     0.168     0.039     0.010     0.004
2014    30     0.801     0.530     0.207     0.047     0.012     0.005
2014    31     0.909     0.581     0.249     0.057     0.015     0.007
2014    32     1.014     0.626     0.293     0.068     0.018     0.009
2014    33     1.111     0.662     0.337     0.080     0.021     0.011
2014    34     1.197     0.692     0.377     0.091     0.024     0.013
2014    35     1.274     0.716     0.412     0.102     0.027     0.015
2014    36     1.340     0.737     0.442     0.113     0.031     0.017
2014    37     1.396     0.752     0.467     0.124     0.034     0.019
2014    38     1.441     0.763     0.487     0.132     0.037     0.022
2014    39     1.477     0.772     0.502     0.140     0.040     0.023
2014    40     1.504     0.779     0.512     0.146     0.042     0.025
2014    41     1.521     0.783     0.518     0.150     0.044     0.026
2014    42     1.532     0.786     0.521     0.153     0.045     0.027
2014    43     1.539     0.787     0.523     0.155     0.046     0.028
2014    44     1.542     0.788     0.524     0.156     0.046     0.029
2014    45     1.544     0.788     0.525     0.156     0.046     0.029
2014    46     1.545     0.788     0.525     0.156     0.046     0.029
2014    47     1.545     0.789     0.525     0.156     0.046     0.029
2014    48     1.545     0.789     0.525     0.156     0.046     0.029
2014    49     1.545     0.789     0.525     0.156     0.046     0.029
2014    50     1.546     0.789     0.525     0.156     0.046     0.029
2014    51     1.546     0.789     0.525     0.156     0.046     0.029
2014    52     1.546     0.789     0.525     0.156     0.046     0.029
2014    53     1.546     0.789     0.525     0.156     0.046     0.029
2014    54     1.546     0.789     0.525     0.156     0.046     0.029
2014    55     1.546     0.789     0.525     0.156     0.046     0.029
2015    12     0.000     0.000     0.000     0.000     0.000     0.000
2015    13     0.000     0.000     0.000     0.000     0.000     0.000
2015    14     0.000     0.000     0.000     0.000     0.000     0.000
2015    15     0.001     0.001     0.000     0.000     0.000     0.000
2015    16     0.003     0.003     0.000     0.000     0.000     0.000
2015    17     0.009     0.009     0.000     0.000     0.000     0.000
2015    18     0.021     0.020     0.001     0.000     0.000     0.000
2015    19     0.041     0.037     0.003     0.000     0.000     0.000
2015    20     0.069     0.061     0.008     0.001     0.000     0.000
2015    21     0.105     0.087     0.016     0.002     0.000     0.000
2015    22     0.146     0.114     0.026     0.004     0.000     0.000
2015    23     0.194     0.147     0.038     0.008     0.001     0.000
2015    24     0.251     0.184     0.053     0.012     0.002     0.001
2015    25     0.317     0.228     0.068     0.016     0.004     0.001
2015    26     0.395     0.281     0.087     0.021     0.005     0.002
2015    27     0.487     0.341     0.110     0.026     0.007     0.002
2015    28     0.587     0.404     0.139     0.032     0.009     0.003
2015    29     0.695     0.466     0.174     0.040     0.011     0.004
2015    30     0.806     0.524     0.213     0.049     0.014     0.006
2015    31     0.915     0.575     0.256     0.059     0.017     0.008
2015    32     1.019     0.619     0.300     0.070     0.021     0.010
2015    33     1.117     0.655     0.344     0.082     0.024     0.012
2015    34     1.205     0.685     0.384     0.094     0.028     0.014
2015    35     1.284     0.710     0.420     0.107     0.031     0.016
2015    36     1.353     0.729     0.452     0.119     0.034     0.018
2015    37     1.409     0.745     0.476     0.130     0.037     0.020
2015    38     1.454     0.756     0.495     0.140     0.040     0.022
2015    39     1.490     0.765     0.510     0.148     0.043     0.024
2015    40     1.517     0.772     0.520     0.155     0.045     0.026
2015    41     1.536     0.776     0.527     0.159     0.047     0.027
2015    42     1.548     0.779     0.531     0.161     0.048     0.029
2015    43     1.555     0.781     0.533     0.163     0.049     0.029
2015    44     1.559     0.782     0.534     0.164     0.049     0.030
2015    45     1.561     0.782     0.535     0.164     0.049     0.030
2015    46     1.562     0.782     0.535     0.165     0.050     0.030
2015    47     1.562     0.782     0.535     0.165     0.050     0.030
2015    48     1.562     0.783     0.535     0.165     0.050     0.030
2015    49     1.562     0.783     0.535     0.165     0.050     0.030
2015    50     1.562     0.783     0.535     0.165     0.050     0.030
2015    51     1.562     0.783     0.535     0.165     0.050     0.030
2015    52     1.562     0.783     0.535     0.165     0.050     0.030
2015    53     1.562     0.783     0.535     0.165     0.050     0.030
2015    54     1.562     0.783     0.535     0.165     0.050     0.030
2015    55     1.562     0.783     0.535     0.165     0.050     0.030
2016    12     0.000     0.000     0.000     0.000     0.000     0.000
2016    13     0.000     0.000     0.000     0.000     0.000     0.000
2016    14     0.000     0.000     0.000     0.000     0.000     0.000
2016    15     0.001     0.001     0.000     0.000     0.000     0.000
2016    16     0.004     0.004     0.000     0.000     0.000     0.000
2016    17     0.010     0.010     0.000     0.000     0.000     0.000
2016    18     0.023     0.021     0.001     0.000     0.000     0.000
2016    19     0.044     0.039     0.004     0.000     0.000     0.000
2016    20     0.074     0.064     0.009     0.001     0.000     0.000
2016    21     0.113     0.093     0.018     0.003     0.000     0.000
2016    22     0.159     0.123     0.029     0.005     0.001     0.000
2016    23     0.211     0.156     0.043     0.009     0.002     0.000
2016    24     0.272     0.194     0.060     0.014     0.003     0.001
2016    25     0.345     0.240     0.079     0.020     0.005     0.001
2016    26     0.427     0.293     0.099     0.026     0.007     0.002
2016    27     0.520     0.354     0.123     0.032     0.009     0.003
2016    28     0.626     0.418     0.153     0.040     0.011     0.004
2016    29     0.738     0.481     0.190     0.048     0.014     0.005
2016    30     0.853     0.541     0.231     0.057     0.017     0.007
2016    31     0.966     0.593     0.276     0.068     0.021     0.009
2016    32     1.074     0.637     0.321     0.079     0.024     0.012
2016    33     1.174     0.675     0.366     0.092     0.028     0.014
2016    34     1.266     0.706     0.407     0.104     0.032     0.017
2016    35     1.349     0.731     0.445     0.117     0.035     0.020
2016    36     1.420     0.752     0.476     0.130     0.039     0.022
2016    37     1.480     0.767     0.503     0.142     0.043     0.025
2016    38     1.529     0.780     0.524     0.152     0.046     0.027
2016    39     1.566     0.789     0.539     0.161     0.049     0.029
2016    40     1.595     0.795     0.550     0.167     0.052     0.031
2016    41     1.616     0.800     0.557     0.172     0.054     0.033
2016    42     1.630     0.803     0.561     0.175     0.056     0.034
2016    43     1.638     0.805     0.564     0.177     0.057     0.035
2016    44     1.642     0.806     0.565     0.178     0.057     0.036
2016    45     1.644     0.807     0.566     0.178     0.058     0.036
2016    46     1.645     0.807     0.566     0.178     0.058     0.036
2016    47     1.646     0.807     0.566     0.179     0.058     0.036
2016    48     1.646     0.807     0.566     0.179     0.058     0.036
2016    49     1.646     0.807     0.566     0.179     0.058     0.036
2016    50     1.646     0.807     0.566     0.179     0.058     0.036
2016    51     1.646     0.807     0.566     0.179     0.058     0.036
2016    52     1.646     0.807     0.566     0.179     0.058     0.036
2016    53     1.646     0.807     0.566     0.179     0.058     0.036
2016    54     1.646     0.807     0.566     0.179     0.058     0.036
2016    55     1.646     0.807     0.566     0.179     0.058     0.036
2017    12     0.000     0.000     0.000     0.000     0.000     0.000
2017    13     0.000     0.000     0.000     0.000     0.000     0.000
2017    14     0.000     0.000     0.000     0.000     0.000     0.000
2017    15     0.001     0.001     0.000     0.000     0.000     0.000
2017    16     0.003     0.003     0.000     0.000     0.000     0.000
2017    17     0.009     0.009     0.000     0.000     0.000     0.000
2017    18     0.019     0.018     0.001     0.000     0.000     0.000
2017    19     0.037     0.033     0.004     0.000     0.000     0.000
2017    20     0.064     0.054     0.009     0.001     0.000     0.000
2017    21     0.097     0.077     0.017     0.002     0.000     0.000
2017    22     0.138     0.103     0.029     0.005     0.001     0.000
2017    23     0.186     0.133     0.041     0.010     0.002     0.000
2017    24     0.243     0.168     0.056     0.015     0.003     0.000
2017    25     0.312     0.209     0.075     0.022     0.005     0.001
2017    26     0.394     0.259     0.097     0.029     0.007     0.002
2017    27     0.488     0.319     0.121     0.036     0.010     0.003
2017    28     0.592     0.383     0.150     0.043     0.012     0.004
2017    29     0.704     0.447     0.186     0.051     0.015     0.005
2017    30     0.819     0.507     0.227     0.060     0.018     0.007
2017    31     0.933     0.560     0.272     0.071     0.021     0.009
2017    32     1.043     0.605     0.319     0.083     0.024     0.011
2017    33     1.144     0.642     0.364     0.096     0.028     0.014
2017    34     1.235     0.673     0.405     0.110     0.031     0.016
2017    35     1.316     0.697     0.441     0.123     0.035     0.019
2017    36     1.386     0.717     0.473     0.136     0.039     0.022
2017    37     1.446     0.733     0.499     0.147     0.043     0.024
2017    38     1.494     0.745     0.519     0.157     0.046     0.027
2017    39     1.533     0.754     0.535     0.166     0.049     0.029
2017    40     1.563     0.761     0.547     0.173     0.052     0.031
2017    41     1.584     0.766     0.554     0.177     0.054     0.032
2017    42     1.598     0.769     0.559     0.181     0.056     0.034
2017    43     1.607     0.771     0.561     0.183     0.057     0.035
2017    44     1.611     0.772     0.563     0.184     0.057     0.035
2017    45     1.614     0.772     0.563     0.185     0.058     0.036
2017    46     1.615     0.773     0.564     0.185     0.058     0.036
2017    47     1.616     0.773     0.564     0.185     0.058     0.036
2017    48     1.616     0.773     0.564     0.185     0.058     0.036
2017    49     1.616     0.773     0.564     0.185     0.058     0.036
2017    50     1.616     0.773     0.564     0.185     0.058     0.036
2017    51     1.616     0.773     0.564     0.185     0.058     0.036
2017    52     1.616     0.773     0.564     0.185     0.058     0.036
2017    53     1.616     0.773     0.564     0.185     0.058     0.036
2017    54     1.616     0.773     0.564     0.185     0.058     0.036
2017    55     1.616     0.773     0.564     0.185     0.058     0.036
