West Germany, Female population exposure by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age   Cohort      Exposure
1971    36    1934      208378.00
1971    37    1934      209223.17
1971    37    1933      171760.83
1971    38    1933      172524.17
1971    38    1932      175123.33
1971    39    1932      175839.83
1971    39    1931      181373.00
1971    40    1931      181970.50
1971    40    1930      195475.00
1971    41    1930      196029.50
1971    41    1929      192930.50
1971    42    1929      193325.67
1971    42    1928      197063.33
1971    43    1928      197407.50
1971    43    1927      193220.17
1971    44    1927      193414.33
1971    44    1926      202116.83
1971    45    1926      202280.67
1971    45    1925      211897.33
1971    46    1925      211882.50
1971    46    1924      208419.83
1971    47    1924      208401.83
1971    47    1923      208990.83
1971    48    1923      208856.50
1971    48    1922      219988.50
1971    49    1922      219695.67
1971    49    1921      232338.50
1971    50    1921      231982.17
1971    50    1920      234121.17
1971    51    1920      233686.67
1971    51    1919      179433.33
1971    52    1919      179101.83
1971    52    1918      120904.00
1971    53    1918      120642.33
1971    53    1917      116452.00
1971    54    1917      116181.67
1971    54    1916      128790.00
1971    55    1916      128511.67
1971    55    1915      169905.17
1972    12    1960      238749.06
1972    12    1959      220925.34
1972    13    1959      232228.72
1972    13    1958      212812.86
1972    14    1958      220206.23
1972    14    1957      208753.64
1972    15    1957      217368.72
1972    15    1956      201983.71
1972    16    1956      211215.85
1972    16    1955      194281.42
1972    17    1955      204193.45
1972    17    1954      196203.13
1972    18    1954      210300.34
1972    18    1953      191348.02
1972    19    1953      206699.83
1972    19    1952      196602.40
1972    20    1952      211237.29
1972    20    1951      195967.78
1972    21    1951      209954.89
1972    21    1950      202306.01
1972    22    1950      215775.66
1972    22    1949      202187.06
1972    23    1949      215372.68
1972    23    1948      198286.97
1972    24    1948      201957.51
1972    24    1947      185792.62
1972    25    1947      194361.65
1972    25    1946      186149.55
1972    26    1946      166883.18
1972    26    1945      151300.67
1972    27    1945      153250.00
1972    27    1944      198541.67
1972    28    1944      200130.67
1972    28    1943      201648.67
1972    29    1943      203029.17
1972    29    1942      197008.33
1972    30    1942      198324.33
1972    30    1941      238664.67
1972    31    1941      239675.17
1972    31    1940      258311.67
1972    32    1940      259368.83
1972    32    1939      255092.83
1972    33    1939      256070.50
1972    33    1938      241297.33
1972    34    1938      242141.33
1972    34    1937      227774.67
1972    35    1937      228587.50
1972    35    1936      226374.67
1972    36    1936      226967.17
1972    36    1935      221635.83
1972    37    1935      222146.67
1972    37    1934      209125.00
1972    38    1934      209573.67
1972    38    1933      172431.50
1972    39    1933      172835.50
1972    39    1932      175743.67
1972    40    1932      176120.50
1972    40    1931      181868.33
1972    41    1931      182071.00
1972    41    1930      195904.17
1972    42    1930      196138.33
1972    42    1929      193186.17
1972    43    1929      193305.50
1972    43    1928      197261.67
1972    44    1928      197382.50
1972    44    1927      193250.67
1972    45    1927      193283.50
1972    45    1926      202097.17
1972    46    1926      202068.67
1972    46    1925      211661.67
1972    47    1925      211534.17
1972    47    1924      208174.17
1972    48    1924      208049.50
1972    48    1923      208591.00
1972    49    1923      208357.17
1972    49    1922      219391.17
1972    50    1922      219066.83
1972    50    1921      231625.83
1972    51    1921      231118.50
1972    51    1920      233322.67
1972    52    1920      232789.17
1972    52    1919      178787.00
1972    53    1919      178320.17
1972    53    1918      120404.50
1972    54    1918      120057.00
1972    54    1917      115949.16
1972    55    1917      115616.17
1972    55    1916      128243.33
1973    12    1961      247047.35
1973    12    1960      228943.94
1973    13    1960      240038.03
1973    13    1959      221942.28
1973    14    1959      233600.10
1973    14    1958      214076.77
1973    15    1958      222069.16
1973    15    1957      210368.28
1973    16    1957      219183.95
1973    16    1956      203801.15
1973    17    1956      213715.22
1973    17    1955      196423.55
1973    18    1955      208429.04
1973    18    1954      199767.66
1973    19    1954      215828.27
1973    19    1953      195582.17
1973    20    1953      212076.42
1973    20    1952      201124.71
1973    21    1952      215988.01
1973    21    1951      199390.11
1973    22    1951      213686.78
1973    22    1950      206072.34
1973    23    1950      219780.21
1973    23    1949      205510.32
1973    24    1949      218577.56
1973    24    1948      201450.49
1973    25    1948      204704.96
1973    25    1947      188290.35
1973    26    1947      196736.24
1973    26    1946      188323.82
1973    27    1946      168559.97
1973    27    1945      153218.33
1973    28    1945      154940.67
1973    28    1944      200085.83
1973    29    1944      201454.67
1973    29    1943      202981.67
1973    30    1943      204155.17
1973    30    1942      198272.00
1973    31    1942      199440.50
1973    31    1941      239613.33
1973    32    1941      240541.83
1973    32    1940      259292.00
1973    33    1940      260181.83
1973    33    1939      255988.83
1973    34    1939      256848.33
1973    34    1938      242061.50
1973    35    1938      242884.33
1973    35    1937      228511.83
1973    36    1937      229083.50
1973    36    1936      226878.33
1973    37    1936      227323.50
1973    37    1935      222045.00
1973    38    1935      222481.67
1973    38    1934      209474.00
1973    39    1934      209830.33
1973    39    1933      172745.33
1973    40    1933      173100.83
1973    40    1932      176024.67
1973    41    1932      176317.83
1973    41    1931      181953.00
1973    42    1931      182155.83
1973    42    1930      196000.17
1973    43    1930      196117.00
1973    43    1929      193160.50
1973    44    1929      193211.50
1973    44    1928      197221.33
1973    45    1928      197237.67
1973    45    1927      193112.33
1973    46    1927      193003.17
1973    46    1926      201860.67
1973    47    1926      201765.83
1973    47    1925      211311.17
1973    48    1925      211120.83
1973    48    1924      207801.00
1973    49    1924      207548.00
1973    49    1923      208085.33
1973    50    1923      207756.17
1973    50    1922      218760.00
1973    51    1922      218298.50
1973    51    1921      230748.50
1973    52    1921      230225.00
1973    52    1920      232389.17
1973    53    1920      231759.33
1973    53    1919      177989.17
1973    54    1919      177510.00
1973    54    1918      119811.33
1973    55    1918      119406.50
1973    55    1917      115370.00
1974    12    1962      248617.72
1974    12    1961      238275.65
1974    13    1961      247804.29
1974    13    1960      230179.97
1974    14    1960      241089.11
1974    14    1959      223252.90
1974    15    1959      234683.59
1974    15    1958      215887.84
1974    16    1958      222990.48
1974    16    1957      212125.05
1974    17    1957      220142.89
1974    17    1956      206212.78
1974    18    1956      215293.93
1974    18    1955      200497.96
1974    19    1955      210385.77
1974    19    1954      205018.73
1974    20    1954      217646.30
1974    20    1953      200669.58
1974    21    1953      213325.51
1974    21    1952      205647.99
1974    22    1952      217068.88
1974    22    1951      202934.22
1974    23    1951      214351.51
1974    23    1950      209896.79
1974    24    1950      220502.96
1974    24    1949      208568.44
1974    25    1949      218945.99
1974    25    1948      204191.04
1974    26    1948      204869.17
1974    26    1947      190590.76
1974    27    1947      196649.89
1974    27    1946      190216.03
1974    28    1946      168370.16
1974    28    1945      154903.50
1974    29    1945      154681.00
1974    29    1944      201408.83
1974    30    1944      201081.50
1974    30    1943      204104.83
1974    31    1943      203848.17
1974    31    1942      199389.67
1974    32    1942      199110.33
1974    32    1941      240467.50
1974    33    1941      240166.50
1974    33    1940      260101.50
1974    34    1940      259812.67
1974    34    1939      256760.00
1974    35    1939      256434.00
1974    35    1938      242797.17
1974    36    1938      242467.83
1974    36    1937      228999.33
1974    37    1937      228664.33
1974    37    1936      227229.17
1974    38    1936      226912.50
1974    38    1935      222378.67
1974    39    1935      222053.00
1974    39    1934      209718.67
1974    40    1934      209354.00
1974    40    1933      173001.00
1974    41    1933      172693.50
1974    41    1932      176215.33
1974    42    1932      175946.00
1974    42    1931      182031.17
1974    43    1931      181777.33
1974    43    1930      195959.67
1974    44    1930      195583.67
1974    44    1929      193047.33
1974    45    1929      192697.83
1974    45    1928      197051.83
1974    46    1928      196660.00
1974    46    1927      192810.83
1974    47    1927      192433.67
1974    47    1926      201546.00
1974    48    1926      201102.67
1974    48    1925      210868.00
1974    49    1925      210340.17
1974    49    1924      207282.00
1974    50    1924      206788.50
1974    50    1923      207466.00
1974    51    1923      206889.84
1974    51    1922      217955.33
1974    52    1922      217310.17
1974    52    1921      229846.33
1974    53    1921      229161.84
1974    53    1920      231345.83
1974    54    1920      230531.84
1974    54    1919      177158.66
1974    55    1919      176499.17
1974    55    1918      119140.50
1975    12    1963      260416.45
1975    12    1962      240548.28
1975    13    1962      248701.08
1975    13    1961      239005.71
1975    14    1961      247866.90
1975    14    1960      231187.89
1975    15    1960      241177.43
1975    15    1959      224288.41
1975    16    1959      234588.49
1975    16    1958      216783.52
1975    17    1958      222925.58
1975    17    1957      213053.11
1975    18    1957      220247.07
1975    18    1956      207736.07
1975    19    1956      215576.90
1975    19    1955      202380.23
1975    20    1955      210580.98
1975    20    1954      206745.70
1975    21    1954      217227.30
1975    21    1953      201851.49
1975    22    1953      212676.05
1975    22    1952      206677.12
1975    23    1952      216152.95
1975    23    1951      203565.49
1975    24    1951      213183.63
1975    24    1950      210587.04
1975    25    1950      219066.66
1975    25    1949      208920.01
1975    26    1949      217472.25
1975    26    1948      204354.83
1975    27    1948      203232.61
1975    27    1947      190507.11
1975    28    1947      195075.30
1975    28    1946      190001.84
1975    29    1946      166926.40
1975    29    1945      154643.50
1975    30    1945      153298.83
1975    30    1944      201028.33
1975    31    1944      199828.83
1975    31    1943      203788.33
1975    32    1943      202566.50
1975    32    1942      199050.50
1975    33    1942      197845.67
1975    33    1941      240095.17
1975    34    1941      239147.17
1975    34    1940      259727.00
1975    35    1940      258608.00
1975    35    1939      256343.17
1975    36    1939      255323.33
1975    36    1938      242372.83
1975    37    1938      241393.50
1975    37    1937      228574.67
1975    38    1937      227699.00
1975    38    1936      226810.83
1975    39    1936      225912.50
1975    39    1935      221942.17
1975    40    1935      221147.33
1975    40    1934      209243.83
1975    41    1934      208481.83
1975    41    1933      172581.83
1975    42    1933      171830.83
1975    42    1932      175824.50
1975    43    1932      175076.67
1975    43    1931      181634.67
1975    44    1931      180959.67
1975    44    1930      195426.17
1975    45    1930      194769.17
1975    45    1929      192521.00
1975    46    1929      191887.00
1975    46    1928      196460.67
1975    47    1928      195825.17
1975    47    1927      192221.50
1975    48    1927      191611.83
1975    48    1926      200853.67
1975    49    1926      200223.33
1975    49    1925      210074.67
1975    50    1925      209427.50
1975    50    1924      206507.50
1975    51    1924      205797.50
1975    51    1923      206568.67
1975    52    1923      205830.50
1975    52    1922      216940.33
1975    53    1922      216155.84
1975    53    1921      228763.16
1975    54    1921      227967.00
1975    54    1920      230060.33
1975    55    1920      229124.17
1975    55    1919      176135.16
1976    12    1964      263657.71
1976    12    1963      247426.55
1976    13    1963      260697.46
1976    13    1962      240628.92
1976    14    1962      249036.01
1976    14    1961      239066.10
1976    15    1961      248328.60
1976    15    1960      231272.57
1976    16    1960      241620.02
1976    16    1959      224197.51
1976    17    1959      235087.54
1976    17    1958      216720.42
1976    18    1958      223623.29
1976    18    1957      213153.93
1976    19    1957      220964.62
1976    19    1956      208009.10
1976    20    1956      216521.48
1976    20    1955      202568.02
1976    21    1955      210965.80
1976    21    1954      206347.70
1976    22    1954      217340.13
1976    22    1953      201236.95
1976    23    1953      212482.34
1976    23    1952      205805.05
1976    24    1952      215655.04
1976    24    1951      202456.37
1976    25    1951      212471.20
1976    25    1950      209215.34
1976    26    1950      218229.85
1976    26    1949      207513.75
1976    27    1949      216355.17
1976    27    1948      202722.39
1976    28    1948      202160.27
1976    28    1947      188981.70
1976    29    1947      193887.75
1976    29    1946      188372.60
1976    30    1946      165804.00
1976    30    1945      153257.17
1976    31    1945      152333.83
1976    31    1944      199774.00
1976    32    1944      198944.00
1976    32    1943      202508.00
1976    33    1943      201725.67
1976    33    1942      197787.50
1976    34    1942      197077.50
1976    34    1941      239068.00
1976    35    1941      238393.00
1976    35    1940      258522.33
1976    36    1940      257795.33
1976    36    1939      255223.33
1976    37    1939      254617.50
1976    37    1938      241296.83
1976    38    1938      240700.17
1976    38    1937      227590.67
1976    39    1937      227059.50
1976    39    1936      225806.17
1976    40    1936      225284.17
1976    40    1935      221024.17
1976    41    1935      220576.33
1976    41    1934      208355.83
1976    42    1934      207830.00
1976    42    1933      171719.33
1976    43    1933      171253.83
1976    43    1932      174950.83
1976    44    1932      174470.00
1976    44    1931      180810.67
1976    45    1931      180361.83
1976    45    1930      194597.17
1976    46    1930      194058.17
1976    46    1929      191703.17
1976    47    1929      191294.50
1976    47    1928      195625.17
1976    48    1928      195106.33
1976    48    1927      191395.17
1976    49    1927      190862.83
1976    49    1926      199977.00
1976    50    1926      199447.33
1976    50    1925      209137.00
1976    51    1925      208507.83
1976    51    1924      205487.83
1976    52    1924      204833.83
1976    52    1923      205494.17
1976    53    1923      204849.50
1976    53    1922      215773.00
1976    54    1922      215002.33
1976    54    1921      227533.33
1976    55    1921      226715.00
1976    55    1920      228646.17
1977    12    1965      258600.24
1977    12    1964      250543.29
1977    13    1964      264151.49
1977    13    1963      247693.54
1977    14    1963      261258.45
1977    14    1962      240952.99
1977    15    1962      249666.24
1977    15    1961      239511.40
1977    16    1961      248871.23
1977    16    1960      231696.98
1977    17    1960      242562.88
1977    17    1959      224674.46
1977    18    1959      236330.57
1977    18    1958      217398.71
1977    19    1958      224911.72
1977    19    1957      213848.38
1977    20    1957      222483.58
1977    20    1956      208920.52
1977    21    1956      217539.35
1977    21    1955      202938.20
1977    22    1955      211890.90
1977    22    1954      206454.87
1977    23    1954      217881.69
1977    23    1953      201053.66
1977    24    1953      212807.58
1977    24    1952      205330.96
1977    25    1952      215578.20
1977    25    1951      201779.80
1977    26    1951      212034.21
1977    26    1950      208416.15
1977    27    1950      217862.59
1977    27    1949      206447.83
1977    28    1949      216028.19
1977    28    1948      201652.73
1977    29    1948      201617.09
1977    29    1947      187831.25
1977    30    1947      193283.81
1977    30    1946      187106.00
1977    31    1946      165226.13
1977    31    1945      152290.83
1977    32    1945      151787.67
1977    32    1944      198888.67
1977    33    1944      198383.83
1977    33    1943      201664.00
1977    34    1943      201434.33
1977    34    1942      197018.33
1977    35    1942      196643.83
1977    35    1941      238308.33
1977    36    1941      238090.67
1977    36    1940      257701.83
1977    37    1940      257417.33
1977    37    1939      254515.17
1977    38    1939      254345.67
1977    38    1938      240592.50
1977    39    1938      240361.33
1977    39    1937      226955.50
1977    40    1937      226744.00
1977    40    1936      225167.00
1977    41    1936      224909.50
1977    41    1935      220448.17
1977    42    1935      220230.83
1977    42    1934      207690.83
1977    43    1934      207404.50
1977    43    1933      171130.33
1977    44    1933      170890.33
1977    44    1932      174330.67
1977    45    1932      174081.00
1977    45    1931      180212.83
1977    46    1931      179980.17
1977    46    1930      193874.83
1977    47    1930      193525.50
1977    47    1929      191100.33
1977    48    1929      190742.50
1977    48    1928      194893.83
1977    49    1928      194493.67
1977    49    1927      190626.17
1977    50    1927      190256.67
1977    50    1926      199174.33
1977    51    1926      198658.00
1977    51    1925      208203.67
1977    52    1925      207653.83
1977    52    1924      204505.50
1977    53    1924      203983.33
1977    53    1923      204496.83
1977    54    1923      203896.84
1977    54    1922      214618.33
1977    55    1922      213974.67
1977    55    1921      226265.50
1978    12    1966      258433.73
1978    12    1965      245950.76
1978    13    1965      259463.35
1978    13    1964      251012.51
1978    14    1964      265008.30
1978    14    1963      248226.55
1978    15    1963      262201.98
1978    15    1962      241562.76
1978    16    1962      250551.10
1978    16    1961      240034.77
1978    17    1961      249811.42
1978    17    1960      232601.12
1978    18    1960      244223.48
1978    18    1959      225862.43
1978    19    1959      237857.38
1978    19    1958      218651.28
1978    20    1958      226454.69
1978    20    1957      215318.42
1978    21    1957      223456.75
1978    21    1956      209902.65
1978    22    1956      218524.13
1978    22    1955      203828.10
1978    23    1955      212735.47
1978    23    1954      206969.31
1978    24    1954      218474.54
1978    24    1953      201361.42
1978    25    1953      213105.09
1978    25    1952      205257.80
1978    26    1952      215594.08
1978    26    1951      201364.79
1978    27    1951      211969.07
1978    27    1950      208065.41
1978    28    1950      217624.23
1978    28    1949      206135.81
1978    29    1949      215737.02
1978    29    1948      201110.91
1978    30    1948      201321.72
1978    30    1947      187246.19
1978    31    1947      192992.77
1978    31    1946      186453.87
1978    32    1946      164890.68
1978    32    1945      151745.50
1978    33    1945      151623.17
1978    33    1944      198317.50
1978    34    1944      198205.83
1978    34    1943      201365.33
1978    35    1943      201326.00
1978    35    1942      196570.33
1978    36    1942      196625.17
1978    36    1941      238005.00
1978    37    1941      238024.33
1978    37    1940      257319.50
1978    38    1940      257339.33
1978    38    1939      254243.33
1978    39    1939      254181.33
1978    39    1938      240245.17
1978    40    1938      240289.00
1978    40    1937      226629.17
1978    41    1937      226617.67
1978    41    1936      224781.33
1978    42    1936      224762.00
1978    42    1935      220095.67
1978    43    1935      219982.50
1978    43    1934      207264.83
1978    44    1934      207102.33
1978    44    1933      170759.83
1978    45    1933      170689.00
1978    45    1932      173928.17
1978    46    1932      173817.50
1978    46    1931      179823.50
1978    47    1931      179641.17
1978    47    1930      193318.83
1978    48    1930      193062.67
1978    48    1929      190531.17
1978    49    1929      190264.33
1978    49    1928      194257.17
1978    50    1928      193918.50
1978    50    1927      190009.33
1978    51    1927      189655.00
1978    51    1926      198389.83
1978    52    1926      197961.83
1978    52    1925      207335.83
1978    53    1925      206846.33
1978    53    1924      203660.00
1978    54    1924      203074.33
1978    54    1923      203539.50
1978    55    1923      202953.00
1978    55    1922      213562.83
1979    12    1967      252311.54
1979    12    1966      247121.27
1979    13    1966      259628.38
1979    13    1965      246771.65
1979    14    1965      260782.10
1979    14    1964      251826.70
1979    15    1964      266491.18
1979    15    1963      249123.02
1979    16    1963      263610.61
1979    16    1962      242418.90
1979    17    1962      252186.64
1979    17    1961      240941.58
1979    18    1961      251721.84
1979    18    1960      234193.52
1979    19    1960      246343.51
1979    19    1959      227321.62
1979    20    1959      239815.76
1979    20    1958      220151.31
1979    21    1958      227901.33
1979    21    1957      216260.25
1979    22    1957      224657.08
1979    22    1956      210852.87
1979    23    1956      219914.03
1979    23    1955      204640.53
1979    24    1955      213867.51
1979    24    1954      207532.46
1979    25    1954      219224.83
1979    25    1953      201642.91
1979    26    1953      213696.49
1979    26    1952      205272.92
1979    27    1952      215996.20
1979    27    1951      201302.93
1979    28    1951      212171.15
1979    28    1950      207837.77
1979    29    1950      217884.07
1979    29    1949      205857.98
1979    30    1949      216014.88
1979    30    1948      200816.28
1979    31    1948      201499.44
1979    31    1947      186964.23
1979    32    1947      193108.07
1979    32    1946      186075.32
1979    33    1946      165027.39
1979    33    1945      151579.17
1979    34    1945      151876.00
1979    34    1944      198140.00
1979    35    1944      198468.33
1979    35    1943      201256.17
1979    36    1943      201539.17
1979    36    1942      196558.33
1979    37    1942      196912.17
1979    37    1941      237935.83
1979    38    1941      238256.33
1979    38    1940      257240.67
1979    39    1940      257516.67
1979    39    1939      254067.50
1979    40    1939      254345.83
1979    40    1938      240172.00
1979    41    1938      240399.00
1979    41    1937      226501.00
1979    42    1937      226723.17
1979    42    1936      224637.00
1979    43    1936      224759.67
1979    43    1935      219838.17
1979    44    1935      219875.17
1979    44    1934      206941.50
1979    45    1934      206932.50
1979    45    1933      170542.67
1979    46    1933      170551.50
1979    46    1932      173662.17
1979    47    1932      173631.83
1979    47    1931      179459.50
1979    48    1931      179375.83
1979    48    1930      192850.67
1979    49    1930      192713.67
1979    49    1929      190041.00
1979    50    1929      189831.17
1979    50    1928      193670.17
1979    51    1928      193347.83
1979    51    1927      189408.00
1979    52    1927      189076.83
1979    52    1926      197677.00
1979    53    1926      197281.67
1979    53    1925      206510.00
1979    54    1925      206003.67
1979    54    1924      202725.83
1979    55    1924      202222.00
1979    55    1923      202576.50
1980    12    1968      246727.31
1980    12    1967      239864.46
1980    13    1967      253553.16
1980    13    1966      248263.62
1980    14    1966      261204.88
1980    14    1965      248025.90
1980    15    1965      262686.68
1980    15    1964      253235.82
1980    16    1964      268688.32
1980    16    1963      250461.39
1980    17    1963      265841.76
1980    17    1962      244001.36
1980    18    1962      254626.74
1980    18    1961      242784.16
1980    19    1961      254085.80
1980    19    1960      236226.49
1980    20    1960      249010.27
1980    20    1959      229193.24
1980    21    1959      241747.54
1980    21    1958      221557.67
1980    22    1958      229523.40
1980    22    1957      217421.92
1980    23    1957      226170.45
1980    23    1956      212193.97
1980    24    1956      221322.76
1980    24    1955      205729.49
1980    25    1955      215224.83
1980    25    1954      208245.17
1980    26    1954      220272.05
1980    26    1953      202202.51
1980    27    1953      214455.40
1980    27    1952      205655.80
1980    28    1952      216649.85
1980    28    1951      201494.85
1980    29    1951      212579.94
1980    29    1950      208085.93
1980    30    1950      218422.68
1980    30    1949      206123.12
1980    31    1949      216409.93
1980    31    1948      200993.56
1980    32    1948      201807.83
1980    32    1947      187075.93
1980    33    1947      193366.61
1980    33    1946      186229.61
1980    34    1946      165285.79
1980    34    1945      151834.83
1980    35    1945      152273.50
1980    35    1944      198403.33
1980    36    1944      198824.67
1980    36    1943      201471.67
1980    37    1943      201941.83
1980    37    1942      196834.83
1980    38    1942      197304.17
1980    38    1941      238160.83
1980    39    1941      238565.50
1980    39    1940      257399.50
1980    40    1940      257797.33
1980    40    1939      254224.83
1980    41    1939      254604.00
1980    41    1938      240278.67
1980    42    1938      240590.50
1980    42    1937      226592.83
1980    43    1937      226835.67
1980    43    1936      224617.33
1980    44    1936      224783.67
1980    44    1935      219716.00
1980    45    1935      219815.67
1980    45    1934      206775.50
1980    46    1934      206825.17
1980    46    1933      170406.00
1980    47    1933      170469.67
1980    47    1932      173466.83
1980    48    1932      173456.50
1980    48    1931      179194.67
1980    49    1931      179111.17
1980    49    1930      192500.33
1980    50    1930      192434.83
1980    50    1929      189602.67
1980    51    1929      189399.67
1980    51    1928      193087.00
1980    52    1928      192826.83
1980    52    1927      188798.50
1980    53    1927      188451.67
1980    53    1926      196968.83
1980    54    1926      196555.50
1980    54    1925      205663.00
1980    55    1925      205178.34
1980    55    1924      201851.33
1981    12    1969      232483.44
1981    12    1968      229359.69
1981    13    1968      247592.77
1981    13    1967      241044.84
1981    14    1967      254411.33
1981    14    1966      249771.12
1981    15    1966      262650.52
1981    15    1965      249837.32
1981    16    1965      263805.55
1981    16    1964      255323.68
1981    17    1964      269849.19
1981    17    1963      252581.24
1981    18    1963      267424.74
1981    18    1962      246362.26
1981    19    1962      256306.50
1981    19    1961      245064.20
1981    20    1961      255909.68
1981    20    1960      238783.73
1981    21    1960      250402.87
1981    21    1959      231039.46
1981    22    1959      242928.19
1981    22    1958      223134.60
1981    23    1958      230755.55
1981    23    1957      218886.55
1981    24    1957      227265.08
1981    24    1956      213553.24
1981    25    1956      222381.84
1981    25    1955      207035.17
1981    26    1955      216127.51
1981    26    1954      209239.95
1981    27    1954      221129.01
1981    27    1953      202920.60
1981    28    1953      214972.81
1981    28    1952      206278.15
1981    29    1952      217155.96
1981    29    1951      201883.06
1981    30    1951      212909.22
1981    30    1950      208600.32
1981    31    1950      218637.51
1981    31    1949      206500.07
1981    32    1949      216606.94
1981    32    1948      201301.17
1981    33    1948      201972.53
1981    33    1947      187326.39
1981    34    1947      193540.32
1981    34    1946      186521.21
1981    35    1946      165360.97
1981    35    1945      152224.33
1981    36    1945      152424.50
1981    36    1944      198754.33
1981    37    1944      199033.83
1981    37    1943      201862.17
1981    38    1943      202088.33
1981    38    1942      197225.67
1981    39    1942      197425.67
1981    39    1941      238460.33
1981    40    1941      238741.00
1981    40    1940      257674.33
1981    41    1940      257947.17
1981    41    1939      254480.67
1981    42    1939      254680.00
1981    42    1938      240463.33
1981    43    1938      240649.33
1981    43    1937      226697.00
1981    44    1937      226802.50
1981    44    1936      224638.33
1981    45    1936      224698.17
1981    45    1935      219649.00
1981    46    1935      219668.83
1981    46    1934      206655.50
1981    47    1934      206615.33
1981    47    1933      170309.33
1981    48    1933      170278.67
1981    48    1932      173274.17
1981    49    1932      173192.00
1981    49    1931      178911.00
1981    50    1931      178751.17
1981    50    1930      192213.17
1981    51    1930      192010.67
1981    51    1929      189158.17
1981    52    1929      188881.50
1981    52    1928      192558.83
1981    53    1928      192239.33
1981    53    1927      188173.17
1981    54    1927      187803.67
1981    54    1926      196221.33
1981    55    1926      195688.83
1981    55    1925      204813.00
1982    12    1970      203902.58
1982    12    1969      213777.56
1982    13    1969      232463.64
1982    13    1968      230164.23
1982    14    1968      247680.87
1982    14    1967      241860.67
1982    15    1967      254532.31
1982    15    1966      251153.48
1982    16    1966      262457.81
1982    16    1965      250901.45
1982    17    1965      263867.05
1982    17    1964      256426.81
1982    18    1964      270198.38
1982    18    1963      254085.26
1982    19    1963      268006.24
1982    19    1962      247987.50
1982    20    1962      256792.89
1982    20    1961      246823.32
1982    21    1961      255858.78
1982    21    1960      240119.13
1982    22    1960      250385.51
1982    22    1959      232167.81
1982    23    1959      242862.23
1982    23    1958      224332.45
1982    24    1958      230663.27
1982    24    1957      219945.92
1982    25    1957      227186.82
1982    25    1956      214575.16
1982    26    1956      222197.10
1982    26    1955      207903.49
1982    27    1955      215807.42
1982    27    1954      210053.99
1982    28    1954      220750.53
1982    28    1953      203410.19
1982    29    1953      214582.83
1982    29    1952      206760.04
1982    30    1952      216693.39
1982    30    1951      202195.78
1982    31    1951      212438.38
1982    31    1950      208805.49
1982    32    1950      217979.72
1982    32    1949      206688.06
1982    33    1949      216069.64
1982    33    1948      201465.47
1982    34    1948      201376.28
1982    34    1947      187494.68
1982    35    1947      192979.56
1982    35    1946      186606.03
1982    36    1946      164939.54
1982    36    1945      152371.67
1982    37    1945      152062.33
1982    37    1944      198956.50
1982    38    1944      198642.17
1982    38    1943      202009.67
1982    39    1943      201695.17
1982    39    1942      197344.17
1982    40    1942      197092.83
1982    40    1941      238631.33
1982    41    1941      238371.50
1982    41    1940      257823.67
1982    42    1940      257508.50
1982    42    1939      254532.67
1982    43    1939      254225.83
1982    43    1938      240502.83
1982    44    1938      240234.50
1982    44    1937      226655.33
1982    45    1937      226389.33
1982    45    1936      224537.33
1982    46    1936      224232.50
1982    46    1935      219486.50
1982    47    1935      219122.00
1982    47    1934      206431.83
1982    48    1934      206085.17
1982    48    1933      170116.83
1982    49    1933      169755.50
1982    49    1932      173010.17
1982    50    1932      172682.50
1982    50    1931      178544.67
1982    51    1931      178163.50
1982    51    1930      191751.50
1982    52    1930      191340.50
1982    52    1929      188621.83
1982    53    1929      188162.50
1982    53    1928      191938.17
1982    54    1928      191378.50
1982    54    1927      187492.33
1982    55    1927      186964.33
1982    55    1926      195338.50
1983    12    1971      195117.50
1983    12    1970      193337.42
1983    13    1970      203427.26
1983    13    1969      213759.36
1983    14    1969      231996.34
1983    14    1968      230246.13
1983    15    1968      247331.57
1983    15    1967      241975.69
1983    16    1967      253999.68
1983    16    1966      250969.19
1983    17    1966      262012.05
1983    17    1965      250959.95
1983    18    1965      263901.90
1983    18    1964      256758.62
1983    19    1964      270338.87
1983    19    1963      254637.76
1983    20    1963      268265.71
1983    20    1962      248458.11
1983    21    1962      256605.86
1983    21    1961      246774.22
1983    22    1961      255634.30
1983    22    1960      240102.49
1983    23    1960      250035.32
1983    23    1959      232104.77
1983    24    1959      242558.50
1983    24    1958      224242.73
1983    25    1958      230348.39
1983    25    1957      219870.18
1983    26    1957      226802.12
1983    26    1956      214396.90
1983    27    1956      221733.46
1983    27    1955      207595.58
1983    28    1955      215311.48
1983    28    1954      209694.47
1983    29    1954      220217.69
1983    29    1953      203041.17
1983    30    1953      214015.06
1983    30    1952      206319.61
1983    31    1952      216026.94
1983    31    1951      201748.62
1983    32    1951      211828.53
1983    32    1950      208177.28
1983    33    1950      217272.83
1983    33    1949      206175.36
1983    34    1949      215274.43
1983    34    1948      200870.72
1983    35    1948      200606.82
1983    35    1947      186951.44
1983    36    1947      192252.20
1983    36    1946      186130.46
1983    37    1946      164311.86
1983    37    1945      152010.50
1983    38    1945      151470.00
1983    38    1944      198564.17
1983    39    1944      198038.83
1983    39    1943      201603.67
1983    40    1943      201137.33
1983    40    1942      196998.83
1983    41    1942      196557.00
1983    41    1941      238251.67
1983    42    1941      237835.83
1983    42    1940      257367.50
1983    43    1940      256872.67
1983    43    1939      254081.00
1983    44    1939      253603.83
