East Germany, Cumulative period fertility rates (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR
2013   37    1976     1.332
2013   38    1975     1.379
2013   39    1974     1.417
2013   40    1973     1.443
2013   41    1972     1.464
2013   42    1971     1.477
2013   43    1970     1.484
2013   44    1969     1.488
2013   45    1968     1.491
2013   46    1967     1.492
2013   47    1966     1.492
2013   48    1965     1.493
2013   49    1964     1.493
2013   50    1963     1.493
2013   51    1962     1.493
2013   52    1961     1.493
2013   53    1960     1.493
2013   54    1959     1.493
2013   55    1958     1.493
2014   12    2002     0.000
2014   13    2001     0.000
2014   14    2000     0.000
2014   15    1999     0.000
2014   16    1998     0.002
2014   17    1997     0.006
2014   18    1996     0.015
2014   19    1995     0.031
2014   20    1994     0.056
2014   21    1993     0.089
2014   22    1992     0.127
2014   23    1991     0.174
2014   24    1990     0.225
2014   25    1989     0.283
2014   26    1988     0.354
2014   27    1987     0.440
2014   28    1986     0.536
2014   29    1985     0.639
2014   30    1984     0.748
2014   31    1983     0.856
2014   32    1982     0.963
2014   33    1981     1.065
2014   34    1980     1.156
2014   35    1979     1.237
2014   36    1978     1.309
2014   37    1977     1.370
2014   38    1976     1.420
2014   39    1975     1.460
2014   40    1974     1.491
2014   41    1973     1.513
2014   42    1972     1.527
2014   43    1971     1.535
2014   44    1970     1.540
2014   45    1969     1.542
2014   46    1968     1.543
2014   47    1967     1.544
2014   48    1966     1.544
2014   49    1965     1.544
2014   50    1964     1.544
2014   51    1963     1.544
2014   52    1962     1.544
2014   53    1961     1.544
2014   54    1960     1.544
2014   55    1959     1.544
2015   12    2003     0.000
2015   13    2002     0.000
2015   14    2001     0.000
2015   15    2000     0.000
2015   16    1999     0.002
2015   17    1998     0.006
2015   18    1997     0.014
2015   19    1996     0.030
2015   20    1995     0.054
2015   21    1994     0.087
2015   22    1993     0.125
2015   23    1992     0.169
2015   24    1991     0.222
2015   25    1990     0.282
2015   26    1989     0.353
2015   27    1988     0.440
2015   28    1987     0.536
2015   29    1986     0.641
2015   30    1985     0.752
2015   31    1984     0.862
2015   32    1983     0.969
2015   33    1982     1.070
2015   34    1981     1.163
2015   35    1980     1.246
2015   36    1979     1.320
2015   37    1978     1.383
2015   38    1977     1.433
2015   39    1976     1.473
2015   40    1975     1.504
2015   41    1974     1.527
2015   42    1973     1.542
2015   43    1972     1.552
2015   44    1971     1.556
2015   45    1970     1.559
2015   46    1969     1.560
2015   47    1968     1.561
2015   48    1967     1.561
2015   49    1966     1.561
2015   50    1965     1.561
2015   51    1964     1.561
2015   52    1963     1.561
2015   53    1962     1.561
2015   54    1961     1.561
2015   55    1960     1.561
2016   12    2004     0.000
2016   13    2003     0.000
2016   14    2002     0.000
2016   15    2001     0.000
2016   16    2000     0.002
2016   17    1999     0.006
2016   18    1998     0.016
2016   19    1997     0.032
2016   20    1996     0.057
2016   21    1995     0.093
2016   22    1994     0.135
2016   23    1993     0.184
2016   24    1992     0.239
2016   25    1991     0.306
2016   26    1990     0.385
2016   27    1989     0.472
2016   28    1988     0.572
2016   29    1987     0.682
2016   30    1986     0.796
2016   31    1985     0.910
2016   32    1984     1.022
2016   33    1983     1.125
2016   34    1982     1.222
2016   35    1981     1.309
2016   36    1980     1.386
2016   37    1979     1.452
2016   38    1978     1.506
2016   39    1977     1.548
2016   40    1976     1.581
2016   41    1975     1.606
2016   42    1974     1.623
2016   43    1973     1.633
2016   44    1972     1.639
2016   45    1971     1.642
2016   46    1970     1.643
2016   47    1969     1.644
2016   48    1968     1.644
2016   49    1967     1.645
2016   50    1966     1.645
2016   51    1965     1.645
2016   52    1964     1.645
2016   53    1963     1.645
2016   54    1962     1.645
2016   55    1961     1.645
2017   12    2005     0.000
2017   13    2004     0.000
2017   14    2003     0.000
2017   15    2002     0.000
2017   16    2001     0.002
2017   17    2000     0.006
2017   18    1999     0.013
2017   19    1998     0.027
2017   20    1997     0.050
2017   21    1996     0.079
2017   22    1995     0.116
2017   23    1994     0.161
2017   24    1993     0.212
2017   25    1992     0.276
2017   26    1991     0.351
2017   27    1990     0.439
2017   28    1989     0.539
2017   29    1988     0.647
2017   30    1987     0.762
2017   31    1986     0.876
2017   32    1985     0.990
2017   33    1984     1.094
2017   34    1983     1.191
2017   35    1982     1.277
2017   36    1981     1.352
2017   37    1980     1.418
2017   38    1979     1.471
2017   39    1978     1.515
2017   40    1977     1.549
2017   41    1976     1.574
2017   42    1975     1.591
2017   43    1974     1.602
2017   44    1973     1.608
2017   45    1972     1.611
2017   46    1971     1.613
2017   47    1970     1.614
2017   48    1969     1.614
2017   49    1968     1.614
2017   50    1967     1.614
2017   51    1966     1.614
2017   52    1965     1.614
2017   53    1964     1.614
2017   54    1963     1.614
2017   55    1962     1.614
