Germany, Cumulative period fertility rates (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR
2009   45    1964     1.382
2009   46    1963     1.383
2009   47    1962     1.384
2009   48    1961     1.384
2009   49    1960     1.384
2009   50    1959     1.384
2009   51    1958     1.384
2009   52    1957     1.384
2009   53    1956     1.384
2009   54    1955     1.384
2009   55    1954     1.384
2010   12    1998     0.000
2010   13    1997     0.000
2010   14    1996     0.000
2010   15    1995     0.000
2010   16    1994     0.001
2010   17    1993     0.003
2010   18    1992     0.008
2010   19    1991     0.018
2010   20    1990     0.034
2010   21    1989     0.057
2010   22    1988     0.087
2010   23    1987     0.123
2010   24    1986     0.166
2010   25    1985     0.217
2010   26    1984     0.278
2010   27    1983     0.349
2010   28    1982     0.429
2010   29    1981     0.517
2010   30    1980     0.612
2010   31    1979     0.711
2010   32    1978     0.813
2010   33    1977     0.912
2010   34    1976     1.006
2010   35    1975     1.092
2010   36    1974     1.169
2010   37    1973     1.235
2010   38    1972     1.289
2010   39    1971     1.330
2010   40    1970     1.362
2010   41    1969     1.385
2010   42    1968     1.400
2010   43    1967     1.409
2010   44    1966     1.414
2010   45    1965     1.417
2010   46    1964     1.418
2010   47    1963     1.419
2010   48    1962     1.419
2010   49    1961     1.419
2010   50    1960     1.419
2010   51    1959     1.419
2010   52    1958     1.419
2010   53    1957     1.419
2010   54    1956     1.419
2010   55    1955     1.419
2011   12    1999     0.000
2011   13    1998     0.000
2011   14    1997     0.000
2011   15    1996     0.000
2011   16    1995     0.001
2011   17    1994     0.003
2011   18    1993     0.008
2011   19    1992     0.016
2011   20    1991     0.032
2011   21    1990     0.054
2011   22    1989     0.082
2011   23    1988     0.115
2011   24    1987     0.155
2011   25    1986     0.203
2011   26    1985     0.260
2011   27    1984     0.328
2011   28    1983     0.404
2011   29    1982     0.490
2011   30    1981     0.582
2011   31    1980     0.680
2011   32    1979     0.780
2011   33    1978     0.879
2011   34    1977     0.971
2011   35    1976     1.057
2011   36    1975     1.134
2011   37    1974     1.201
2011   38    1973     1.256
2011   39    1972     1.298
2011   40    1971     1.331
2011   41    1970     1.355
2011   42    1969     1.370
2011   43    1968     1.380
2011   44    1967     1.385
2011   45    1966     1.388
2011   46    1965     1.389
2011   47    1964     1.390
2011   48    1963     1.390
2011   49    1962     1.390
2011   50    1961     1.390
2011   51    1960     1.390
2011   52    1959     1.390
2011   53    1958     1.390
2011   54    1957     1.390
2011   55    1956     1.390
2012   12    2000     0.000
2012   13    1999     0.000
2012   14    1998     0.000
2012   15    1997     0.000
2012   16    1996     0.001
2012   17    1995     0.003
2012   18    1994     0.008
2012   19    1993     0.016
2012   20    1992     0.031
2012   21    1991     0.053
2012   22    1990     0.081
2012   23    1989     0.113
2012   24    1988     0.152
2012   25    1987     0.199
2012   26    1986     0.256
2012   27    1985     0.324
2012   28    1984     0.401
2012   29    1983     0.487
2012   30    1982     0.579
2012   31    1981     0.679
2012   32    1980     0.781
2012   33    1979     0.882
2012   34    1978     0.976
2012   35    1977     1.064
2012   36    1976     1.143
2012   37    1975     1.212
2012   38    1974     1.268
2012   39    1973     1.313
2012   40    1972     1.347
2012   41    1971     1.372
2012   42    1970     1.388
2012   43    1969     1.398
2012   44    1968     1.404
2012   45    1967     1.407
2012   46    1966     1.408
2012   47    1965     1.409
2012   48    1964     1.409
2012   49    1963     1.410
2012   50    1962     1.410
2012   51    1961     1.410
2012   52    1960     1.410
2012   53    1959     1.410
2012   54    1958     1.410
2012   55    1957     1.410
2013   12    2001     0.000
2013   13    2000     0.000
2013   14    1999     0.000
2013   15    1998     0.000
2013   16    1997     0.001
2013   17    1996     0.003
2013   18    1995     0.007
2013   19    1994     0.016
2013   20    1993     0.031
2013   21    1992     0.051
2013   22    1991     0.077
2013   23    1990     0.109
2013   24    1989     0.147
2013   25    1988     0.192
2013   26    1987     0.248
2013   27    1986     0.314
2013   28    1985     0.390
2013   29    1984     0.476
2013   30    1983     0.569
2013   31    1982     0.668
2013   32    1981     0.771
2013   33    1980     0.873
2013   34    1979     0.970
2013   35    1978     1.060
2013   36    1977     1.141
2013   37    1976     1.211
2013   38    1975     1.270
2013   39    1974     1.317
2013   40    1973     1.353
2013   41    1972     1.379
2013   42    1971     1.396
2013   43    1970     1.407
2013   44    1969     1.413
2013   45    1968     1.416
2013   46    1967     1.418
2013   47    1966     1.418
2013   48    1965     1.419
2013   49    1964     1.419
2013   50    1963     1.419
2013   51    1962     1.419
2013   52    1961     1.419
2013   53    1960     1.419
2013   54    1959     1.419
2013   55    1958     1.419
2014   12    2002     0.000
2014   13    2001     0.000
2014   14    2000     0.000
2014   15    1999     0.000
2014   16    1998     0.001
2014   17    1997     0.003
2014   18    1996     0.008
2014   19    1995     0.016
2014   20    1994     0.031
2014   21    1993     0.051
2014   22    1992     0.077
2014   23    1991     0.108
2014   24    1990     0.146
2014   25    1989     0.192
2014   26    1988     0.248
2014   27    1987     0.315
2014   28    1986     0.392
2014   29    1985     0.480
2014   30    1984     0.577
2014   31    1983     0.681
2014   32    1982     0.789
2014   33    1981     0.897
2014   34    1980     0.999
2014   35    1979     1.094
2014   36    1978     1.179
2014   37    1977     1.253
2014   38    1976     1.314
2014   39    1975     1.364
2014   40    1974     1.403
2014   41    1973     1.432
2014   42    1972     1.450
2014   43    1971     1.462
2014   44    1970     1.469
2014   45    1969     1.472
2014   46    1968     1.474
2014   47    1967     1.474
2014   48    1966     1.475
2014   49    1965     1.475
2014   50    1964     1.475
2014   51    1963     1.475
2014   52    1962     1.475
2014   53    1961     1.475
2014   54    1960     1.475
2014   55    1959     1.475
2015   12    2003     0.000
2015   13    2002     0.000
2015   14    2001     0.000
2015   15    2000     0.000
2015   16    1999     0.001
2015   17    1998     0.003
2015   18    1997     0.008
2015   19    1996     0.016
2015   20    1995     0.031
2015   21    1994     0.051
2015   22    1993     0.078
2015   23    1992     0.109
2015   24    1991     0.147
2015   25    1990     0.193
2015   26    1989     0.249
2015   27    1988     0.316
2015   28    1987     0.394
2015   29    1986     0.484
2015   30    1985     0.582
2015   31    1984     0.688
2015   32    1983     0.798
2015   33    1982     0.907
2015   34    1981     1.013
2015   35    1980     1.110
2015   36    1979     1.198
2015   37    1978     1.274
2015   38    1977     1.337
2015   39    1976     1.387
2015   40    1975     1.427
2015   41    1974     1.457
2015   42    1973     1.477
2015   43    1972     1.489
2015   44    1971     1.495
2015   45    1970     1.499
2015   46    1969     1.501
2015   47    1968     1.502
2015   48    1967     1.502
2015   49    1966     1.502
2015   50    1965     1.502
2015   51    1964     1.503
2015   52    1963     1.503
2015   53    1962     1.503
2015   54    1961     1.503
2015   55    1960     1.503
2016   12    2004     0.000
2016   13    2003     0.000
2016   14    2002     0.000
2016   15    2001     0.000
2016   16    2000     0.001
2016   17    1999     0.003
2016   18    1998     0.009
2016   19    1997     0.019
2016   20    1996     0.036
2016   21    1995     0.059
2016   22    1994     0.089
2016   23    1993     0.124
2016   24    1992     0.165
2016   25    1991     0.214
2016   26    1990     0.272
2016   27    1989     0.342
2016   28    1988     0.424
2016   29    1987     0.517
2016   30    1986     0.621
2016   31    1985     0.732
2016   32    1984     0.848
2016   33    1983     0.963
2016   34    1982     1.073
2016   35    1981     1.175
2016   36    1980     1.268
2016   37    1979     1.350
2016   38    1978     1.418
2016   39    1977     1.471
2016   40    1976     1.514
2016   41    1975     1.546
2016   42    1974     1.567
2016   43    1973     1.581
2016   44    1972     1.589
2016   45    1971     1.593
2016   46    1970     1.594
2016   47    1969     1.596
2016   48    1968     1.596
2016   49    1967     1.596
2016   50    1966     1.597
2016   51    1965     1.597
2016   52    1964     1.597
2016   53    1963     1.597
2016   54    1962     1.597
2016   55    1961     1.597
2017   12    2005     0.000
2017   13    2004     0.000
2017   14    2003     0.000
2017   15    2002     0.000
2017   16    2001     0.001
2017   17    2000     0.003
2017   18    1999     0.007
2017   19    1998     0.016
2017   20    1997     0.031
2017   21    1996     0.051
2017   22    1995     0.078
2017   23    1994     0.111
2017   24    1993     0.150
2017   25    1992     0.196
2017   26    1991     0.253
2017   27    1990     0.321
2017   28    1989     0.401
2017   29    1988     0.492
2017   30    1987     0.594
2017   31    1986     0.705
2017   32    1985     0.820
2017   33    1984     0.935
2017   34    1983     1.045
2017   35    1982     1.147
2017   36    1981     1.239
2017   37    1980     1.321
2017   38    1979     1.388
2017   39    1978     1.443
2017   40    1977     1.485
2017   41    1976     1.518
2017   42    1975     1.539
2017   43    1974     1.553
2017   44    1973     1.561
2017   45    1972     1.565
2017   46    1971     1.567
2017   47    1970     1.568
2017   48    1969     1.569
2017   49    1968     1.569
2017   50    1967     1.569
2017   51    1966     1.569
2017   52    1965     1.569
2017   53    1964     1.570
2017   54    1963     1.570
2017   55    1962     1.570
