Germany, Live births by calendar year, age and birth cohort (Lexis triangles)
Last modified: 04/02/2019
Year   Age    Cohort           Total
1970    46      1924          186.77
1970    46      1923          130.99
1970    47      1923          105.75
1970    47      1922           72.82
1970    48      1922           57.78
1970    48      1921           39.02
1970    49      1921           30.67
1970    49      1920           19.50
1970    50      1920           15.31
1970    50      1919            7.27
1970    51      1919            5.72
1970    51      1918            2.39
1970    52      1918            1.89
1970    52      1917            1.15
1970    53      1917            0.91
1970    53      1916            0.64
1970    54      1916            0.44
1970    54      1915            0.32
1970    55+        .            0.11
1971    12-        .            0.11
1971    13      1958            0.47
1971    13      1957            9.25
1971    14      1957           29.80
1971    14      1956          225.18
1971    15      1956          507.19
1971    15      1955         1339.01
1971    16      1955         2217.00
1971    16      1954         5485.28
1971    17      1954         8417.75
1971    17      1953        13270.16
1971    18      1953        17557.90
1971    18      1952        22926.17
1971    19      1952        27519.93
1971    19      1951        30040.14
1971    20      1951        33508.98
1971    20      1950        34334.87
1971    21      1950        37231.27
1971    21      1949        35123.60
1971    22      1949        36743.55
1971    22      1948        32979.89
1971    23      1948        32988.24
1971    23      1947        30198.85
1971    24      1947        31510.27
1971    24      1946        28549.13
1971    25      1946        24817.98
1971    25      1945        22691.78
1971    26      1945        22451.31
1971    26      1944        28422.13
1971    27      1944        27972.98
1971    27      1943        27024.64
1971    28      1943        26449.47
1971    28      1942        23969.51
1971    29      1942        23359.58
1971    29      1941        26626.07
1971    30      1941        25784.03
1971    30      1940        25302.65
1971    31      1940        24372.45
1971    31      1939        21984.88
1971    32      1939        21196.21
1971    32      1938        18401.00
1971    33      1938        17693.07
1971    33      1937        15102.67
1971    34      1937        14458.38
1971    34      1936        13030.86
1971    35      1936        12479.19
1971    35      1935        11136.38
1971    36      1935        10651.66
1971    36      1934         9094.27
1971    37      1934         8674.77
1971    37      1933         6404.04
1971    38      1933         6042.99
1971    38      1932         5334.58
1971    39      1932         4916.44
1971    39      1931         4154.09
1971    40      1931         3773.92
1971    40      1930         3332.95
1971    41      1930         2985.07
1971    41      1929         2286.30
1971    42      1929         2018.71
1971    42      1928         1590.28
1971    43      1928         1351.73
1971    43      1927          891.38
1971    44      1927          733.63
1971    44      1926          519.44
1971    45      1926          397.57
1971    45      1925          214.05
1971    46      1925          168.29
1971    46      1924          112.50
1971    47      1924           90.98
1971    47      1923           58.69
1971    48      1923           46.82
1971    48      1922           31.25
1971    49      1922           24.77
1971    49      1921           16.55
1971    50      1921           13.12
1971    50      1920            8.38
1971    51      1920            6.67
1971    51      1919            3.21
1971    52      1919            2.57
1971    52      1918            1.08
1971    53      1918            0.86
1971    53      1917            0.52
1971    54      1917            0.37
1971    54      1916            0.22
1971    55+        .            0.08
1972    12-        .            0.11
1972    13      1959            0.48
1972    13      1958            9.63
1972    14      1958           31.20
1972    14      1957          240.76
1972    15      1957          535.83
1972    15      1956         1390.98
1972    16      1956         2257.05
1972    16      1955         5242.46
1972    17      1955         7860.64
1972    17      1954        12296.85
1972    18      1954        15912.37
1972    18      1953        20067.74
1972    19      1953        24135.60
1972    19      1952        26756.87
1972    20      1952        30121.57
1972    20      1951        29885.70
1972    21      1951        32210.78
1972    21      1950        32022.83
1972    22      1950        34246.69
1972    22      1949        31606.67
1972    23      1949        32874.83
1972    23      1948        29653.91
1972    24      1948        29528.55
1972    24      1947        26735.30
1972    25      1947        27636.12
1972    25      1946        24649.05
1972    26      1946        21205.30
1972    26      1945        19236.53
1972    27      1945        18869.77
1972    27      1944        23572.20
1972    28      1944        23054.17
1972    28      1943        22216.56
1972    29      1943        21570.78
1972    29      1942        19181.61
1972    30      1942        18468.69
1972    30      1941        20516.72
1972    31      1941        19697.59
1972    31      1940        19273.79
1972    32      1940        18529.50
1972    32      1939        16827.45
1972    33      1939        16135.81
1972    33      1938        13719.49
1972    34      1938        13108.72
1972    34      1937        11196.61
1972    35      1937        10679.56
1972    35      1936         9553.14
1972    36      1936         9094.01
1972    36      1935         8070.71
1972    37      1935         7639.41
1972    37      1934         6324.60
1972    38      1934         6005.50
1972    38      1933         4520.98
1972    39      1933         4226.09
1972    39      1932         3576.68
1972    40      1932         3258.37
1972    40      1931         2752.99
1972    41      1931         2448.05
1972    41      1930         2014.02
1972    42      1930         1768.01
1972    42      1929         1347.50
1972    43      1929         1139.51
1972    43      1928          775.24
1972    44      1928          643.77
1972    44      1927          442.46
1972    45      1927          344.54
1972    45      1926          193.13
1972    46      1926          152.71
1972    46      1925          108.15
1972    47      1925           87.37
1972    47      1924           54.79
1972    48      1924           43.69
1972    48      1923           27.60
1972    49      1923           21.87
1972    49      1922           14.48
1972    50      1922           11.48
1972    50      1921            7.69
1972    51      1921            6.12
1972    51      1920            3.94
1972    52      1920            3.15
1972    52      1919            1.51
1972    53      1919            1.21
1972    53      1918            0.51
1972    54      1918            0.35
1972    54      1917            0.19
1972    55+        .            0.06
1973    12-        .            0.11
1973    13      1960            0.48
1973    13      1959           10.01
1973    14      1959           33.00
1973    14      1958          244.33
1973    15      1958          536.07
1973    15      1957         1352.82
1973    16      1957         2130.18
1973    16      1956         4681.59
1973    17      1956         6881.41
1973    17      1955        10671.65
1973    18      1955        13877.35
1973    18      1954        18117.72
1973    19      1954        21714.28
1973    19      1953        23368.66
1973    20      1953        26568.34
1973    20      1952        27091.36
1973    21      1952        29681.64
1973    21      1951        28686.28
1973    22      1951        30660.72
1973    22      1950        30181.93
1973    23      1950        32069.07
1973    23      1949        29042.16
1973    24      1949        30028.84
1973    24      1948        27077.28
1973    25      1948        26778.72
1973    25      1947        23778.83
1973    26      1947        24419.17
1973    26      1946        21718.12
1973    27      1946        18514.88
1973    27      1945        16371.14
1973    28      1945        15879.86
1973    28      1944        19507.55
1973    29      1944        18894.45
1973    29      1943        17826.58
1973    30      1943        17175.42
1973    30      1942        15199.69
1973    31      1942        14522.31
1973    31      1941        15781.47
1973    32      1941        15011.53
1973    32      1940        14422.75
1973    33      1940        13798.25
1973    33      1939        12535.42
1973    34      1939        12009.58
1973    34      1938        10216.69
1973    35      1938         9736.31
1973    35      1937         8227.97
1973    36      1937         7818.03
1973    36      1936         7009.84
1973    37      1936         6588.16
1973    37      1935         5534.93
1973    38      1935         5225.07
1973    38      1934         4508.66
1973    39      1934         4241.34
1973    39      1933         2993.05
1973    40      1933         2749.95
1973    40      1932         2294.82
1973    41      1932         2057.18
1973    41      1931         1658.73
1973    42      1931         1457.27
1973    42      1930         1193.67
1973    43      1930         1019.33
1973    43      1929          707.01
1973    44      1929          580.99
1973    44      1928          389.80
1973    45      1928          300.20
1973    45      1927          157.60
1973    46      1927          124.12
1973    46      1926           87.10
1973    47      1926           70.16
1973    47      1925           46.74
1973    48      1925           37.29
1973    48      1924           23.03
1973    49      1924           18.30
1973    49      1923           11.58
1973    50      1923            9.22
1973    50      1922            6.19
1973    51      1922            4.96
1973    51      1921            3.38
1973    52      1921            2.72
1973    52      1920            1.77
1973    53      1920            1.42
1973    53      1919            0.68
1973    54      1919            0.48
1973    54      1918            0.17
1973    55+        .            0.06
1974    12-        .            0.09
1974    13      1961            0.40
1974    13      1960            8.03
1974    14      1960           26.24
1974    14      1959          200.83
1974    15      1959          456.41
1974    15      1958         1233.54
1974    16      1958         1993.47
1974    16      1957         4513.44
1974    17      1957         6562.59
1974    17      1956        10175.27
1974    18      1956        13044.79
1974    18      1955        17240.85
1974    19      1955        20487.24
1974    19      1954        23067.00
1974    20      1954        25770.12
1974    20      1953        26316.38
1974    21      1953        28718.76
1974    21      1952        28523.81
1974    22      1952        30527.34
1974    22      1951        29705.20
1974    23      1951        31308.95
1974    23      1950        30893.40
1974    24      1950        32296.76
1974    24      1949        29224.72
1974    25      1949        29701.43
1974    25      1948        26543.89
1974    26      1948        25761.24
1974    26      1947        22703.17
1974    27      1947        22918.95
1974    27      1946        20345.09
1974    28      1946        17058.00
1974    28      1945        14965.21
1974    29      1945        14238.87
1974    29      1944        17249.59
1974    30      1944        16464.50
1974    30      1943        15437.47
1974    31      1943        14675.61
1974    31      1942        12808.76
1974    32      1942        12084.30
1974    32      1941        13039.96
1974    33      1941        12338.11
1974    33      1940        12019.47
1974    34      1940        11364.58
1974    34      1939         9943.71
1974    35      1939         9386.34
1974    35      1938         7935.59
1974    36      1938         7482.44
1974    36      1937         6259.18
1974    37      1937         5864.85
1974    37      1936         5098.99
1974    38      1936         4757.03
1974    38      1935         4062.78
1974    39      1935         3791.24
1974    39      1934         3137.92
1974    40      1934         2906.09
1974    40      1933         2026.58
1974    41      1933         1832.43
1974    41      1932         1482.66
1974    42      1932         1300.35
1974    42      1931         1008.74
1974    43      1931          855.26
1974    43      1930          643.58
1974    44      1930          527.43
1974    44      1929          344.01
1974    45      1929          266.99
1974    45      1928          151.71
1974    46      1928          120.07
1974    46      1927           78.64
1974    47      1927           63.42
1974    47      1926           42.65
1974    48      1926           34.07
1974    48      1925           22.55
1974    49      1925           17.96
1974    49      1924           11.15
1974    50      1924            8.90
1974    50      1923            5.70
1974    51      1923            4.57
1974    51      1922            3.12
1974    52      1922            2.51
1974    52      1921            1.72
1974    53      1921            1.39
1974    53      1920            0.90
1974    54      1920            0.63
1974    54      1919            0.26
1974    55+        .            0.09
1975    12-        .            0.09
1975    13      1962            0.39
1975    13      1961            7.86
1975    14      1961           25.25
1975    14      1960          189.60
1975    15      1960          423.80
1975    15      1959         1140.19
1975    16      1959         1838.81
1975    16      1958         3833.41
1975    17      1958         5494.59
1975    17      1957         9065.66
1975    18      1957        11704.34
1975    18      1956        15910.67
1975    19      1956        18973.33
1975    19      1955        21687.70
1975    20      1955        24163.30
1975    20      1954        25082.76
1975    21      1954        27114.24
1975    21      1953        27554.33
1975    22      1953        29699.67
1975    22      1952        29401.54
1975    23      1952        31035.46
1975    23      1951        29701.28
1975    24      1951        30878.72
1975    24      1950        30470.15
1975    25      1950        31408.85
1975    25      1949        28133.77
1975    26      1949        28123.23
1975    26      1948        24674.85
1975    27      1948        23591.15
1975    27      1947        20809.42
1975    28      1947        20713.58
1975    28      1946        17987.77
1975    29      1946        14928.23
1975    29      1945        13357.16
1975    30      1945        12568.84
1975    30      1944        14881.26
1975    31      1944        13968.74
1975    31      1943        12734.03
1975    32      1943        12005.97
1975    32      1942        10676.15
1975    33      1942         9995.85
1975    33      1941        10578.03
1975    34      1941         9868.97
1975    34      1940         9350.34
1975    35      1940         8762.66
1975    35      1939         7718.98
1975    36      1939         7230.02
1975    36      1938         5996.29
1975    37      1938         5578.71
1975    37      1937         4544.30
1975    38      1937         4227.70
1975    38      1936         3711.86
1975    39      1936         3423.14
1975    39      1935         2818.55
1975    40      1935         2577.45
1975    40      1934         2048.04
1975    41      1934         1866.96
1975    41      1933         1282.46
1975    42      1933         1133.54
1975    42      1932          867.68
1975    43      1932          736.32
1975    43      1931          535.52
1975    44      1931          439.48
1975    44      1930          316.87
1975    45      1930          244.13
1975    45      1929          130.95
1975    46      1929          102.95
1975    46      1928           70.44
1975    47      1928           56.70
1975    47      1927           35.57
1975    48      1927           28.45
1975    48      1926           18.99
1975    49      1926           15.17
1975    49      1925           10.10
1975    50      1925            8.09
1975    50      1924            5.10
1975    51      1924            4.11
1975    51      1923            2.68
1975    52      1923            2.17
1975    52      1922            1.49
1975    53      1922            1.20
1975    53      1921            0.82
1975    54      1921            0.58
1975    54      1920            0.32
1975    55+        .            0.11
1976    12-        .            0.09
1976    13      1963            0.37
1976    13      1962            7.10
1976    14      1962           22.69
1976    14      1961          174.61
1976    15      1961          390.13
1976    15      1960         1078.72
1976    16      1960         1754.28
1976    16      1959         3734.66
1976    17      1959         5445.34
1976    17      1958         8485.96
1976    18      1958        10949.04
1976    18      1957        15575.87
1976    19      1957        18724.13
1976    19      1956        21653.87
1976    20      1956        24339.13
1976    20      1955        25470.00
1976    21      1955        27642.00
1976    21      1954        28268.45
1976    22      1954        30296.55
1976    22      1953        29701.60
1976    23      1953        31793.40
1976    23      1952        31366.30
1976    24      1952        32906.70
1976    24      1951        30509.54
1976    25      1951        31363.46
1976    25      1950        30031.11
1976    26      1950        30741.89
1976    26      1949        27237.75
1976    27      1949        27082.25
1976    27      1948        23297.12
1976    28      1948        22164.88
1976    28      1947        19261.07
1976    29      1947        19090.93
1976    29      1946        16396.17
1976    30      1946        13479.83
1976    30      1945        11595.61
1976    31      1945        10840.39
1976    31      1944        12812.87
1976    32      1944        12030.13
1976    32      1943        10976.49
1976    33      1943        10286.51
1976    33      1942         8832.38
1976    34      1942         8201.62
1976    34      1941         8569.51
1976    35      1941         7953.49
1976    35      1940         7451.90
1976    36      1940         6930.10
1976    36      1939         5932.47
1976    37      1939         5534.53
1976    37      1938         4589.73
1976    38      1938         4275.27
1976    38      1937         3505.68
1976    39      1937         3204.32
1976    39      1936         2591.10
1976    40      1936         2347.90
1976    40      1935         1919.02
1976    41      1935         1728.98
1976    41      1934         1306.29
1976    42      1934         1166.71
1976    42      1933          765.49
1976    43      1933          668.51
1976    43      1932          507.04
1976    44      1932          416.96
1976    44      1931          277.03
1976    45      1931          211.97
1976    45      1930          123.77
1976    46      1930           97.39
1976    46      1929           64.92
1976    47      1929           52.44
1976    47      1928           34.62
1976    48      1928           27.77
1976    48      1927           17.35
1976    49      1927           13.90
1976    49      1926            9.33
1976    50      1926            7.49
1976    50      1925            5.05
1976    51      1925            4.07
1976    51      1924            2.60
1976    52      1924            2.11
1976    52      1923            1.38
1976    53      1923            1.11
1976    53      1922            0.76
1976    54      1922            0.53
1976    54      1921            0.31
1976    55+        .            0.11
1977    12-        .            0.08
1977    13      1964            0.35
1977    13      1963            6.57
1977    14      1963           21.20
1977    14      1962          154.93
1977    15      1962          343.86
1977    15      1961          969.51
1977    16      1961         1578.49
1977    16      1960         3547.83
1977    17      1960         5258.17
1977    17      1959         8383.49
1977    18      1959        11023.51
1977    18      1958        14980.75
1977    19      1958        17957.25
1977    19      1957        21031.91
1977    20      1957        23707.09
1977    20      1956        25523.94
1977    21      1956        27955.06
1977    21      1955        28331.73
1977    22      1955        30435.27
1977    22      1954        30374.25
1977    23      1954        32362.75
1977    23      1953        31368.97
1977    24      1953        33303.03
1977    24      1952        31606.08
1977    25      1952        32860.92
1977    25      1951        30127.50
1977    26      1951        30762.50
1977    26      1950        28802.68
1977    27      1950        29223.32
1977    27      1949        25202.20
1977    28      1949        24972.80
1977    28      1948        21420.80
1977    29      1948        20254.20
1977    29      1947        16982.46
1977    30      1947        16707.54
1977    30      1946        14157.07
1977    31      1946        11596.93
1977    31      1945         9840.91
1977    32      1945         9132.09
1977    32      1944        10486.77
1977    33      1944         9783.23
1977    33      1943         8855.50
1977    34      1943         8300.50
1977    34      1942         7136.56
1977    35      1942         6582.44
1977    35      1941         6631.07
1977    36      1941         6125.93
1977    36      1940         5764.19
1977    37      1940         5343.81
1977    37      1939         4492.08
1977    38      1939         4141.92
1977    38      1938         3312.30
1977    39      1938         3031.70
1977    39      1937         2373.42
1977    40      1937         2147.58
1977    40      1936         1734.72
1977    41      1936         1545.28
1977    41      1935         1180.08
1977    42      1935         1048.92
1977    42      1934          790.76
1977    43      1934          695.24
1977    43      1933          432.26
1977    44      1933          366.74
1977    44      1932          262.84
1977    45      1932          205.16
1977    45      1931          115.27
1977    46      1931           91.01
1977    46      1930           66.41
1977    47      1930           53.69
1977    47      1929           34.35
1977    48      1929           27.58
1977    48      1928           18.04
1977    49      1928           14.46
1977    49      1927            9.04
1977    50      1927            7.26
1977    50      1926            4.91
1977    51      1926            3.96
1977    51      1925            2.69
1977    52      1925            2.18
1977    52      1924            1.39
1977    53      1924            1.12
1977    53      1923            0.72
1977    54      1923            0.51
1977    54      1922            0.30
1977    55+        .            0.10
1978    12-        .            0.08
1978    13      1965            0.32
1978    13      1964            6.15
1978    14      1964           19.86
1978    14      1963          145.24
1978    15      1963          326.35
1978    15      1962          902.45
1978    16      1962         1469.55
1978    16      1961         3292.41
1978    17      1961         4863.59
1978    17      1960         8332.86
1978    18      1960        11156.14
1978    18      1959        15330.86
1978    19      1959        18666.14
1978    19      1958        21029.29
1978    20      1958        23517.71
1978    20      1957        25156.64
1978    21      1957        27361.36
1978    21      1956        28329.48
1978    22      1956        30562.52
1978    22      1955        30390.21
1978    23      1955        32272.79
1978    23      1954        31289.69
1978    24      1954        32934.31
1978    24      1953        31047.24
1978    25      1953        32675.76
1978    25      1952        30790.38
1978    26      1952        31745.62
1978    26      1951        28239.90
1978    27      1951        28574.10
1978    27      1950        26276.94
1978    28      1950        26551.06
1978    28      1949        22901.75
1978    29      1949        22578.25
1978    29      1948        18980.98
1978    30      1948        17799.02
1978    30      1947        14625.03
1978    31      1947        14275.97
1978    31      1946        11821.65
1978    32      1946         9674.35
1978    32      1945         8311.31
1978    33      1945         7691.69
1978    33      1944         8579.86
1978    34      1944         7944.14
1978    34      1943         7103.90
1978    35      1943         6594.10
1978    35      1942         5489.70
1978    36      1942         5039.30
1978    36      1941         5097.76
1978    37      1941         4664.24
1978    37      1940         4198.83
1978    38      1940         3853.17
1978    38      1939         3214.50
1978    39      1939         2935.50
1978    39      1938         2288.79
1978    40      1938         2049.21
1978    40      1937         1496.27
1978    41      1937         1332.73
1978    41      1936         1065.75
1978    42      1936          941.25
1978    42      1935          711.72
1978    43      1935          603.28
1978    43      1934          381.18
1978    44      1934          328.82
1978    44      1933          220.33
1978    45      1933          176.67
1978    45      1932           97.40
1978    46      1932           77.27
1978    46      1931           54.47
1978    47      1931           44.24
1978    47      1930           31.25
1978    48      1930           25.22
1978    48      1929           16.14
1978    49      1929           13.00
1978    49      1928            8.59
1978    50      1928            6.94
1978    50      1927            4.41
1978    51      1927            3.58
1978    51      1926            2.46
1978    52      1926            2.00
1978    52      1925            1.36
1978    53      1925            1.11
1978    53      1924            0.70
1978    54      1924            0.49
1978    54      1923            0.27
1978    55+        .            0.09
1979    12-        .            0.09
1979    13      1966            0.37
1979    13      1965            7.47
1979    14      1965           24.21
1979    14      1964          169.41
1979    15      1964          366.45
1979    15      1963          879.30
1979    16      1963         1396.70
1979    16      1962         3202.82
1979    17      1962         4775.18
1979    17      1961         7840.89
1979    18      1961        10376.11
1979    18      1960        15273.51
1979    19      1960        18933.49
1979    19      1959        21826.05
1979    20      1959        24843.95
1979    20      1958        25261.60
1979    21      1958        27240.40
1979    21      1957        28017.64
1979    22      1957        30013.36
1979    22      1956        30276.87
1979    23      1956        32300.13
1979    23      1955        31121.64
1979    24      1955        32785.36
1979    24      1954        31525.68
1979    25      1954        32918.32
1979    25      1953        30145.85
1979    26      1953        31382.15
1979    26      1952        28782.37
1979    27      1952        29514.63
1979    27      1951        26176.34
1979    28      1951        26384.66
1979    28      1950        23818.88
1979    29      1950        23961.12
1979    29      1949        20459.02
1979    30      1949        20052.98
1979    30      1948        16415.96
1979    31      1948        15322.04
1979    31      1947        12520.71
1979    32      1947        12179.29
1979    32      1946         9906.48
1979    33      1946         8078.52
1979    33      1945         6861.61
1979    34      1945         6339.39
1979    34      1944         7031.20
1979    35      1944         6468.80
1979    35      1943         5606.13
1979    36      1943         5177.87
1979    36      1942         4319.75
1979    37      1942         3935.25
1979    37      1941         3834.62
1979    38      1941         3492.38
1979    38      1940         3176.10
1979    39      1940         2877.90
1979    39      1939         2262.24
1979    40      1939         2034.76
1979    40      1938         1561.71
1979    41      1938         1374.29
1979    41      1937          959.19
1979    42      1937          827.81
1979    42      1936          608.79
1979    43      1936          521.21
1979    43      1935          372.42
1979    44      1935          313.58
1979    44      1934          205.77
1979    45      1934          170.23
1979    45      1933           93.57
1979    46      1933           78.02
1979    46      1932           56.45
1979    47      1932           46.89
1979    47      1931           32.82
1979    48      1931           26.82
1979    48      1930           19.08
1979    49      1930           15.45
1979    49      1929            9.92
1979    50      1929            8.02
1979    50      1928            5.30
1979    51      1928            4.29
1979    51      1927            2.72
1979    52      1927            2.20
1979    52      1926            1.49
1979    53      1926            1.20
1979    53      1925            0.80
1979    54      1925            0.56
1979    54      1924            0.30
1979    55+        .            0.11
1980    12-        .            0.08
1980    13      1967            0.36
1980    13      1966            7.19
1980    14      1966           23.35
1980    14      1965          164.77
1980    15      1965          362.24
1980    15      1964          951.03
1980    16      1964         1529.97
1980    16      1963         3211.30
1980    17      1963         4747.70
1980    17      1962         7950.87
1980    18      1962        10674.13
1980    18      1961        15953.73
1980    19      1961        19756.27
1980    19      1960        23475.44
1980    20      1960        26907.56
1980    20      1959        27943.26
1980    21      1959        30611.74
1980    21      1958        29766.78
1980    22      1958        31566.22
1980    22      1957        31574.86
1980    23      1957        33433.14
1980    23      1956        32792.02
1980    24      1956        34598.98
1980    24      1955        32720.83
1980    25      1955        34199.17
1980    25      1954        32263.67
1980    26      1954        33366.33
1980    26      1953        29627.86
1980    27      1953        30585.14
1980    27      1952        27836.40
1980    28      1952        28318.60
1980    28      1951        24355.32
1980    29      1951        24384.68
1980    29      1950        21983.53
1980    30      1950        21955.47
1980    30      1949        18149.41
1980    31      1949        17683.59
1980    31      1948        14521.58
1980    32      1948        13498.42
1980    32      1947        10798.44
1980    33      1947        10469.56
1980    33      1946         8525.59
1980    34      1946         6947.41
1980    34      1945         5876.69
1980    35      1945         5407.31
1980    35      1944         5905.45
1980    36      1944         5397.55
1980    36      1943         4601.89
1980    37      1943         4229.11
1980    37      1942         3508.27
1980    38      1942         3153.73
1980    38      1941         2933.25
1980    39      1941         2629.75
1980    39      1940         2335.55
1980    40      1940         2081.45
1980    40      1939         1569.05
1980    41      1939         1388.95
1980    41      1938         1034.41
1980    42      1938          902.59
1980    42      1937          627.95
1980    43      1937          532.05
1980    43      1936          368.85
1980    44      1936          307.15
1980    44      1935          207.02
1980    45      1935          170.98
1980    45      1934          108.22
1980    46      1934           90.84
1980    46      1933           54.31
1980    47      1933           45.47
1980    47      1932           31.59
1980    48      1932           25.93
1980    48      1931           17.81
1980    49      1931           14.46
1980    49      1930           10.19
1980    50      1930            8.24
1980    50      1929            5.27
1980    51      1929            4.26
1980    51      1928            2.82
1980    52      1928            2.28
1980    52      1927            1.43
1980    53      1927            1.16
1980    53      1926            0.77
1980    54      1926            0.54
1980    54      1925            0.31
1980    55+        .            0.11
1981    12-        .            0.07
1981    13      1968            0.29
1981    13      1967            5.70
1981    14      1967           18.45
1981    14      1966          133.80
1981    15      1966          297.69
1981    15      1965          821.60
1981    16      1965         1340.40
1981    16      1964         2873.94
1981    17      1964         4254.08
1981    17      1963         7251.16
1981    18      1963         9884.88
1981    18      1962        14852.46
1981    19      1962        18516.62
1981    19      1961        22720.47
1981    20      1961        25925.65
1981    20      1960        27504.67
1981    21      1960        30137.47
1981    21      1959        30394.10
1981    22      1959        32728.05
1981    22      1958        31289.01
1981    23      1958        32801.14
1981    23      1957        32214.46
1981    24      1957        33753.69
1981    24      1956        32828.23
1981    25      1956        34267.93
1981    25      1955        31855.09
1981    26      1955        32789.06
1981    26      1954        29952.60
1981    27      1954        30612.54
1981    27      1953        27111.36
1981    28      1953        27767.77
1981    28      1952        24843.77
1981    29      1952        25094.35
1981    29      1951        21517.94
1981    30      1951        21387.16
1981    30      1950        18813.91
1981    31      1950        18682.17
1981    31      1949        15591.85
1981    32      1949        15090.22
1981    32      1948        12040.92
1981    33      1948        11113.14
1981    33      1947         8893.78
1981    34      1947         8620.26
1981    34      1946         7070.43
1981    35      1946         5703.60
1981    35      1945         4646.13
1981    36      1945         4219.89
1981    36      1944         4575.51
1981    37      1944         4141.52
1981    37      1943         3451.65
1981    38      1943         3136.36
1981    38      1942         2546.18
1981    39      1942         2280.83
1981    39      1941         2156.38
1981    40      1941         1912.63
1981    40      1940         1614.68
1981    41      1940         1420.33
1981    41      1939         1065.03
1981    42      1939          922.98
1981    42      1938          646.41
1981    43      1938          544.60
1981    43      1937          347.41
1981    44      1937          291.59
1981    44      1936          210.13
1981    45      1936          172.87
1981    45      1935          108.31
1981    46      1935           90.18
1981    46      1934           62.24
1981    47      1934           52.10
1981    47      1933           29.24
1981    48      1933           24.00
1981    48      1932           16.14
1981    49      1932           13.10
1981    49      1931            8.84
1981    50      1931            7.14
1981    50      1930            5.00
1981    51      1930            4.04
1981    51      1929            2.58
1981    52      1929            2.09
1981    52      1928            1.37
1981    53      1928            1.11
1981    53      1927            0.68
1981    54      1927            0.48
1981    54      1926            0.27
1981    55+        .            0.10
1982    12-        .            0.07
1982    13      1969            0.29
1982    13      1968            5.90
1982    14      1968           19.35
1982    14      1967          133.45
1982    15      1967          286.95
1982    15      1966          744.49
1982    16      1966         1178.51
1982    16      1965         2520.42
1982    17      1965         3742.58
1982    17      1964         6771.37
1982    18      1964         9314.63
1982    18      1963        13883.44
1982    19      1963        17485.56
1982    19      1962        21573.71
1982    20      1962        24720.29
1982    20      1961        27005.15
1982    21      1961        29435.85
1982    21      1960        30401.10
1982    22      1960        32700.90
1982    22      1959        32090.89
1982    23      1959        34150.11
1982    23      1958        32482.49
1982    24      1958        33764.51
1982    24      1957        32917.16
1982    25      1957        34057.84
1982    25      1956        32171.00
1982    26      1956        33041.00
1982    26      1955        30018.55
1982    27      1955        30548.45
1982    27      1954        27838.61
1982    28      1954        28200.39
1982    28      1953        24536.51
1982    29      1953        24903.49
1982    29      1952        22188.74
1982    30      1952        22130.26
1982    30      1951        18377.38
1982    31      1951        18060.62
1982    31      1950        15920.27
1982    32      1950        15629.73
1982    32      1949        12656.00
1982    33      1949        12137.00
1982    33      1948         9717.05
1982    34      1948         8946.95
1982    34      1947         7227.17
1982    35      1947         6924.83
1982    35      1946         5463.57
1982    36      1946         4369.43
1982    36      1945         3596.12
1982    37      1945         3248.88
1982    37      1944         3475.73
1982    38      1944         3116.27
1982    38      1943         2560.40
1982    39      1943         2300.60
1982    39      1942         1839.42
1982    40      1942         1607.58
1982    40      1941         1413.73
1982    41      1941         1231.27
1982    41      1940         1039.11
1982    42      1940          895.89
1982    42      1939          634.96
1982    43      1939          536.04
1982    43      1938          355.04
1982    44      1938          298.96
1982    44      1937          204.33
1982    45      1937          162.67
1982    45      1936           92.03
1982    46      1936           74.65
1982    46      1935           52.87
1982    47      1935           43.88
1982    47      1934           28.13
1982    48      1934           23.03
1982    48      1933           12.58
1982    49      1933           10.22
1982    49      1932            6.83
1982    50      1932            5.54
1982    50      1931            3.78
1982    51      1931            3.07
1982    51      1930            2.18
1982    52      1930            1.78
1982    52      1929            1.15
1982    53      1929            0.93
1982    53      1928            0.61
1982    54      1928            0.43
1982    54      1927            0.23
1982    55+        .            0.08
1983    12-        .            0.06
1983    13      1970            0.27
1983    13      1969            5.59
1983    14      1969           18.20
1983    14      1968          119.91
1983    15      1968          252.96
1983    15      1967          590.55
1983    16      1967          912.45
1983    16      1966         2067.86
1983    17      1966         3099.15
1983    17      1965         5516.86
1983    18      1965         7624.17
1983    18      1964        12143.04
1983    19      1964        15550.03
1983    19      1963        19543.87
1983    20      1963        22793.24
1983    20      1962        24542.15
1983    21      1962        26873.97
1983    21      1961        28656.30
1983    22      1961        30861.84
1983    22      1960        31274.37
1983    23      1960        33390.79
1983    23      1959        32520.47
1983    24      1959        34371.69
1983    24      1958        32175.02
1983    25      1958        33100.14
1983    25      1957        31549.27
1983    26      1957        32189.88
1983    26      1956        29503.95
1983    27      1956        29927.19
1983    27      1955        26784.77
1983    28      1955        27002.36
1983    28      1954        24151.85
1983    29      1954        24285.27
1983    29      1953        20998.69
1983    30      1953        21094.42
1983    30      1952        18185.23
1983    31      1952        17993.86
1983    31      1951        14976.21
1983    32      1951        14654.86
1983    32      1950        12730.82
1983    33      1950        12428.24
1983    33      1949         9965.53
1983    34      1949         9526.52
1983    34      1948         7659.87
1983    35      1948         6993.16
1983    35      1947         5456.68
1983    36      1947         5198.34
1983    36      1946         4148.30
1983    37      1946         3294.72
1983    37      1945         2648.75
1983    38      1945         2349.26
1983    38      1944         2397.65
