West Germany, Cumulative period fertility rates (vertical parallelograms)
Last modified: 04/02/2019
Year  ARDY  Cohort     CPFR
2012   32    1980     0.758
2012   33    1979     0.860
2012   34    1978     0.957
2012   35    1977     1.047
2012   36    1976     1.127
2012   37    1975     1.197
2012   38    1974     1.255
2012   39    1973     1.300
2012   40    1972     1.335
2012   41    1971     1.361
2012   42    1970     1.377
2012   43    1969     1.387
2012   44    1968     1.393
2012   45    1967     1.396
2012   46    1966     1.398
2012   47    1965     1.398
2012   48    1964     1.399
2012   49    1963     1.399
2012   50    1962     1.399
2012   51    1961     1.399
2012   52    1960     1.399
2012   53    1959     1.399
2012   54    1958     1.399
2012   55    1957     1.399
2013   12    2001     0.000
2013   13    2000     0.000
2013   14    1999     0.000
2013   15    1998     0.000
2013   16    1997     0.001
2013   17    1996     0.002
2013   18    1995     0.006
2013   19    1994     0.014
2013   20    1993     0.027
2013   21    1992     0.045
2013   22    1991     0.070
2013   23    1990     0.099
2013   24    1989     0.135
2013   25    1988     0.179
2013   26    1987     0.232
2013   27    1986     0.296
2013   28    1985     0.369
2013   29    1984     0.453
2013   30    1983     0.545
2013   31    1982     0.644
2013   32    1981     0.749
2013   33    1980     0.853
2013   34    1979     0.952
2013   35    1978     1.045
2013   36    1977     1.128
2013   37    1976     1.200
2013   38    1975     1.260
2013   39    1974     1.308
2013   40    1973     1.345
2013   41    1972     1.372
2013   42    1971     1.389
2013   43    1970     1.400
2013   44    1969     1.406
2013   45    1968     1.409
2013   46    1967     1.411
2013   47    1966     1.412
2013   48    1965     1.412
2013   49    1964     1.412
2013   50    1963     1.412
2013   51    1962     1.412
2013   52    1961     1.412
2013   53    1960     1.412
2013   54    1959     1.412
2013   55    1958     1.412
2014   12    2002     0.000
2014   13    2001     0.000
2014   14    2000     0.000
2014   15    1999     0.000
2014   16    1998     0.001
2014   17    1997     0.002
2014   18    1996     0.006
2014   19    1995     0.014
2014   20    1994     0.027
2014   21    1993     0.046
2014   22    1992     0.069
2014   23    1991     0.099
2014   24    1990     0.135
2014   25    1989     0.179
2014   26    1988     0.232
2014   27    1987     0.297
2014   28    1986     0.372
2014   29    1985     0.458
2014   30    1984     0.554
2014   31    1983     0.659
2014   32    1982     0.769
2014   33    1981     0.878
2014   34    1980     0.983
2014   35    1979     1.080
2014   36    1978     1.168
2014   37    1977     1.244
2014   38    1976     1.307
2014   39    1975     1.357
2014   40    1974     1.397
2014   41    1973     1.426
2014   42    1972     1.445
2014   43    1971     1.457
2014   44    1970     1.464
2014   45    1969     1.467
2014   46    1968     1.469
2014   47    1967     1.470
2014   48    1966     1.470
2014   49    1965     1.470
2014   50    1964     1.470
2014   51    1963     1.470
2014   52    1962     1.470
2014   53    1961     1.471
2014   54    1960     1.471
2014   55    1959     1.471
2015   12    2003     0.000
2015   13    2002     0.000
2015   14    2001     0.000
2015   15    2000     0.000
2015   16    1999     0.001
2015   17    1998     0.003
2015   18    1997     0.007
2015   19    1996     0.014
2015   20    1995     0.027
2015   21    1994     0.046
2015   22    1993     0.070
2015   23    1992     0.100
2015   24    1991     0.137
2015   25    1990     0.181
2015   26    1989     0.234
2015   27    1988     0.299
2015   28    1987     0.375
2015   29    1986     0.463
2015   30    1985     0.561
2015   31    1984     0.668
2015   32    1983     0.780
2015   33    1982     0.892
2015   34    1981     1.000
2015   35    1980     1.100
2015   36    1979     1.190
2015   37    1978     1.269
2015   38    1977     1.334
2015   39    1976     1.386
2015   40    1975     1.426
2015   41    1974     1.456
2015   42    1973     1.477
2015   43    1972     1.489
2015   44    1971     1.496
2015   45    1970     1.499
2015   46    1969     1.501
2015   47    1968     1.502
2015   48    1967     1.503
2015   49    1966     1.503
2015   50    1965     1.503
2015   51    1964     1.503
2015   52    1963     1.503
2015   53    1962     1.503
2015   54    1961     1.503
2015   55    1960     1.503
2016   12    2004     0.000
2016   13    2003     0.000
2016   14    2002     0.000
2016   15    2001     0.000
2016   16    2000     0.001
2016   17    1999     0.003
2016   18    1998     0.008
2016   19    1997     0.016
2016   20    1996     0.032
2016   21    1995     0.053
2016   22    1994     0.081
2016   23    1993     0.115
2016   24    1992     0.154
2016   25    1991     0.201
2016   26    1990     0.257
2016   27    1989     0.325
2016   28    1988     0.405
2016   29    1987     0.497
2016   30    1986     0.600
2016   31    1985     0.712
2016   32    1984     0.831
2016   33    1983     0.950
2016   34    1982     1.063
2016   35    1981     1.169
2016   36    1980     1.265
2016   37    1979     1.349
2016   38    1978     1.418
2016   39    1977     1.474
2016   40    1976     1.517
2016   41    1975     1.550
2016   42    1974     1.571
2016   43    1973     1.585
2016   44    1972     1.593
2016   45    1971     1.597
2016   46    1970     1.599
2016   47    1969     1.600
2016   48    1968     1.600
2016   49    1967     1.601
2016   50    1966     1.601
2016   51    1965     1.601
2016   52    1964     1.601
2016   53    1963     1.601
2016   54    1962     1.601
2016   55    1961     1.601
2017   12    2005     0.000
2017   13    2004     0.000
2017   14    2003     0.000
2017   15    2002     0.000
2017   16    2001     0.001
2017   17    2000     0.002
2017   18    1999     0.006
2017   19    1998     0.014
2017   20    1997     0.027
2017   21    1996     0.046
2017   22    1995     0.072
2017   23    1994     0.103
2017   24    1993     0.141
2017   25    1992     0.185
2017   26    1991     0.240
2017   27    1990     0.306
2017   28    1989     0.384
2017   29    1988     0.474
2017   30    1987     0.576
2017   31    1986     0.687
2017   32    1985     0.805
2017   33    1984     0.924
2017   34    1983     1.038
2017   35    1982     1.144
2017   36    1981     1.239
2017   37    1980     1.324
2017   38    1979     1.393
2017   39    1978     1.449
2017   40    1977     1.493
2017   41    1976     1.526
2017   42    1975     1.547
2017   43    1974     1.561
2017   44    1973     1.569
2017   45    1972     1.573
2017   46    1971     1.576
2017   47    1970     1.577
2017   48    1969     1.577
2017   49    1968     1.578
2017   50    1967     1.578
2017   51    1966     1.578
2017   52    1965     1.578
2017   53    1964     1.578
2017   54    1963     1.578
2017   55    1962     1.578
