West Germany, Female population exposure by calendar year, age reached during the year (ARDY) and birth cohort (vertical parallelograms)
Last modified: 04/02/2019
Year    ARDY   Cohort       Exposure
2004     18     1986       348969.81
2004     19     1985       338360.24
2004     20     1984       344018.91
2004     21     1983       354370.43
2004     22     1982       371360.51
2004     23     1981       379235.06
2004     24     1980       384212.57
2004     25     1979       369478.29
2004     26     1978       367010.29
2004     27     1977       367818.92
2004     28     1976       370405.34
2004     29     1975       363080.92
2004     30     1974       372855.19
2004     31     1973       378157.49
2004     32     1972       412103.67
2004     33     1971       450926.73
2004     34     1970       470794.40
2004     35     1969       510453.66
2004     36     1968       536255.00
2004     37     1967       550526.84
2004     38     1966       562329.57
2004     39     1965       559503.11
2004     40     1964       568176.20
2004     41     1963       561561.20
2004     42     1962       544550.41
2004     43     1961       538686.73
2004     44     1960       524096.59
2004     45     1959       507906.59
2004     46     1958       484220.91
2004     47     1957       475135.97
2004     48     1956       460799.87
2004     49     1955       445452.31
2004     50     1954       441379.42
2004     51     1953       426759.08
2004     52     1952       429239.09
2004     53     1951       420112.56
2004     54     1950       425762.26
2004     55     1949       421304.37
2005     12     1993       176204.40
2005     13     1992       351482.33
2005     14     1991       357834.88
2005     15     1990       369205.60
2005     16     1989       358648.08
2005     17     1988       364722.77
2005     18     1987       353318.05
2005     19     1986       354124.22
2005     20     1985       345937.85
2005     21     1984       351771.35
2005     22     1983       360999.25
2005     23     1982       377578.08
2005     24     1981       384809.39
2005     25     1980       388666.20
2005     26     1979       372925.87
2005     27     1978       369689.42
2005     28     1977       369967.74
2005     29     1976       372246.74
2005     30     1975       364488.15
2005     31     1974       373818.57
2005     32     1973       378773.94
2005     33     1972       412484.08
2005     34     1971       451027.00
2005     35     1970       470818.43
2005     36     1969       510197.72
2005     37     1968       535792.70
2005     38     1967       550223.59
2005     39     1966       562292.18
2005     40     1965       559403.56
2005     41     1964       568105.06
2005     42     1963       561548.68
2005     43     1962       544577.61
2005     44     1961       538696.54
2005     45     1960       523862.57
2005     46     1959       507769.91
2005     47     1958       483930.53
2005     48     1957       474694.84
2005     49     1956       460311.95
2005     50     1955       444875.57
2005     51     1954       440684.34
2005     52     1953       425899.78
2005     53     1952       428159.55
2005     54     1951       419015.23
2005     55     1950       424342.15
2006     12     1994       168604.95
2006     13     1993       347189.01
2006     14     1992       351211.62
2006     15     1991       357642.23
2006     16     1990       369375.71
2006     17     1989       359234.88
2006     18     1988       366393.31
2006     19     1987       357625.86
2006     20     1986       360709.22
2006     21     1985       352406.51
2006     22     1984       357502.12
2006     23     1983       366179.08
2006     24     1982       382146.16
2006     25     1981       388252.18
2006     26     1980       391222.51
2006     27     1979       374837.55
2006     28     1978       371120.94
2006     29     1977       371057.55
2006     30     1976       373067.98
2006     31     1975       364864.86
2006     32     1974       373997.44
2006     33     1973       378796.25
2006     34     1972       412304.19
2006     35     1971       450635.40
2006     36     1970       470282.02
2006     37     1969       509440.84
2006     38     1968       535076.96
2006     39     1967       549555.64
2006     40     1966       561784.61
2006     41     1965       558914.25
2006     42     1964       567697.17
2006     43     1963       561100.97
2006     44     1962       544094.49
2006     45     1961       538209.22
2006     46     1960       523242.03
2006     47     1959       507297.47
2006     48     1958       483290.97
2006     49     1957       473958.14
2006     50     1956       459451.25
2006     51     1955       443935.76
2006     52     1954       439638.92
2006     53     1953       424749.04
2006     54     1952       426727.94
2006     55     1951       417550.60
2007     12     1995       163779.78
2007     13     1994       334135.64
2007     14     1993       346980.42
2007     15     1992       350915.51
2007     16     1991       357595.66
2007     17     1990       369774.51
2007     18     1989       360683.04
2007     19     1988       370164.52
2007     20     1987       363507.05
2007     21     1986       366566.40
2007     22     1985       357438.77
2007     23     1984       361895.33
2007     24     1983       369944.68
2007     25     1982       385067.23
2007     26     1981       390253.20
2007     27     1980       392526.81
2007     28     1979       375834.74
2007     29     1978       371793.39
2007     30     1977       371453.72
2007     31     1976       373174.04
2007     32     1975       364792.58
2007     33     1974       374015.31
2007     34     1973       378519.85
2007     35     1972       411887.37
2007     36     1971       450122.94
2007     37     1970       469668.01
2007     38     1969       508686.26
2007     39     1968       534301.07
2007     40     1967       548908.87
2007     41     1966       561181.30
2007     42     1965       558358.27
2007     43     1964       567221.10
2007     44     1963       560528.38
2007     45     1962       543445.79
2007     46     1961       537575.30
2007     47     1960       522443.20
2007     48     1959       506629.43
2007     49     1958       482494.79
2007     50     1957       473042.88
2007     51     1956       458400.98
2007     52     1955       442833.35
2007     53     1954       438408.49
2007     54     1953       423440.82
2007     55     1952       425154.46
2008     12     1996       165756.06
2008     13     1995       327865.48
2008     14     1994       334225.71
2008     15     1993       346890.24
2008     16     1992       350913.45
2008     17     1991       357779.14
2008     18     1990       371058.54
2008     19     1989       363876.27
2008     20     1988       375451.15
2008     21     1987       368804.42
2008     22     1986       370970.00
2008     23     1985       361178.97
2008     24     1984       365095.54
2008     25     1983       372522.89
2008     26     1982       386938.43
2008     27     1981       391385.76
2008     28     1980       393338.64
2008     29     1979       376465.39
2008     30     1978       372105.18
2008     31     1977       371629.69
2008     32     1976       373125.28
2008     33     1975       364787.87
2008     34     1974       374104.42
2008     35     1973       378334.82
2008     36     1972       411528.90
2008     37     1971       449646.21
2008     38     1970       469225.75
2008     39     1969       508058.98
2008     40     1968       533694.75
2008     41     1967       548469.51
2008     42     1966       560622.77
2008     43     1965       557760.81
2008     44     1964       566793.03
2008     45     1963       559935.99
2008     46     1962       542845.31
2008     47     1961       536958.56
2008     48     1960       521613.44
2008     49     1959       505953.24
2008     50     1958       481581.34
2008     51     1957       472149.49
2008     52     1956       457305.99
2008     53     1955       441706.81
2008     54     1954       437102.00
2008     55     1953       422086.79
2009     12     1997       172469.65
2009     13     1996       335299.38
2009     14     1995       327945.96
2009     15     1994       334371.65
2009     16     1993       347153.04
2009     17     1992       351117.36
2009     18     1991       358661.78
2009     19     1990       373808.82
2009     20     1989       367904.06
2009     21     1988       379966.33
2009     22     1987       372702.38
2009     23     1986       374311.18
2009     24     1985       363866.37
2009     25     1984       367392.15
2009     26     1983       374168.56
2009     27     1982       388108.73
2009     28     1981       391978.07
2009     29     1980       393718.37
2009     30     1979       376797.20
2009     31     1978       372189.28
2009     32     1977       371713.71
2009     33     1976       373065.87
2009     34     1975       364739.10
2009     35     1974       374084.70
2009     36     1973       378286.02
2009     37     1972       411113.87
2009     38     1971       449061.58
2009     39     1970       468732.14
2009     40     1969       507483.27
2009     41     1968       533203.23
2009     42     1967       547946.31
2009     43     1966       559993.62
2009     44     1965       557120.09
2009     45     1964       566211.69
2009     46     1963       559358.71
2009     47     1962       542159.90
2009     48     1961       536268.48
2009     49     1960       520607.00
2009     50     1959       505240.14
2009     51     1958       480530.34
2009     52     1957       471125.80
2009     53     1956       456127.97
2009     54     1955       440402.96
2009     55     1954       435661.56
2010     12     1998       164777.69
2010     13     1997       340024.34
2010     14     1996       335597.33
2010     15     1995       328260.28
2010     16     1994       334937.14
2010     17     1993       347751.71
2010     18     1992       352078.94
2010     19     1991       360912.74
2010     20     1990       377624.16
2010     21     1989       371915.30
2010     22     1988       383707.45
2010     23     1987       376246.25
2010     24     1986       377483.55
2010     25     1985       366332.90
2010     26     1984       369492.61
2010     27     1983       375647.13
2010     28     1982       389249.82
2010     29     1981       392693.74
2010     30     1980       394251.45
2010     31     1979       377173.47
2010     32     1978       372655.81
2010     33     1977       372053.42
2010     34     1976       373351.60
2010     35     1975       365019.04
2010     36     1974       374219.29
2010     37     1973       378377.04
2010     38     1972       410905.76
2010     39     1971       448872.33
2010     40     1970       468416.84
2010     41     1969       507227.06
2010     42     1968       532850.30
2010     43     1967       547644.87
2010     44     1966       559634.74
2010     45     1965       556688.49
2010     46     1964       565801.19
2010     47     1963       558789.25
2010     48     1962       541574.91
2010     49     1961       535569.38
2010     50     1960       519575.85
2010     51     1959       504401.90
2010     52     1958       479504.68
2010     53     1957       469886.94
2010     54     1956       454796.80
2010     55     1955       438968.72
2011     12     1999       160386.56
2011     13     1998       327285.90
2011     14     1997       340666.91
2011     15     1996       336177.77
2011     16     1995       329067.54
2011     17     1994       335880.23
2011     18     1993       349146.03
2011     19     1992       354441.73
2011     20     1991       364294.95
2011     21     1990       382152.86
2011     22     1989       376505.53
2011     23     1988       388384.27
2011     24     1987       380505.70
2011     25     1986       381341.79
2011     26     1985       369489.68
2011     27     1984       372146.45
2011     28     1983       377802.97
2011     29     1982       391097.74
2011     30     1981       394101.29
2011     31     1980       395527.91
2011     32     1979       378188.34
2011     33     1978       373778.29
2011     34     1977       372992.64
2011     35     1976       374324.05
2011     36     1975       365878.49
2011     37     1974       374957.93
2011     38     1973       378945.93
2011     39     1972       411305.47
2011     40     1971       449400.36
2011     41     1970       468636.77
2011     42     1969       507556.14
2011     43     1968       532936.88
2011     44     1967       547811.74
2011     45     1966       559713.91
2011     46     1965       556601.20
2011     47     1964       565664.80
2011     48     1963       558445.29
2011     49     1962       541309.67
2011     50     1961       535025.24
2011     51     1960       518741.09
2011     52     1959       503634.66
2011     53     1958       478573.68
2011     54     1957       468789.05
2011     55     1956       453379.87
2012     12     2000       159591.20
2012     13     1999       318178.42
2012     14     1998       328184.66
2012     15     1997       341646.46
2012     16     1996       337348.31
2012     17     1995       330372.36
2012     18     1994       337804.29
2012     19     1993       352429.77
2012     20     1992       358479.87
2012     21     1991       369121.70
2012     22     1990       388028.28
2012     23     1989       382582.65
2012     24     1988       394292.36
2012     25     1987       385937.14
2012     26     1986       386181.77
2012     27     1985       373733.02
2012     28     1984       375739.28
2012     29     1983       381090.26
2012     30     1982       394024.65
2012     31     1981       396701.93
2012     32     1980       398016.89
2012     33     1979       380380.07
2012     34     1978       375828.53
2012     35     1977       374916.99
2012     36     1976       376160.28
2012     37     1975       367621.59
2012     38     1974       376589.11
2012     39     1973       380503.83
2012     40     1972       412700.67
2012     41     1971       450636.75
2012     42     1970       469743.78
2012     43     1969       508527.53
2012     44     1968       533841.00
2012     45     1967       548580.95
2012     46     1966       560282.17
2012     47     1965       556900.17
2012     48     1964       565845.12
2012     49     1963       558496.43
2012     50     1962       541270.67
2012     51     1961       534749.73
2012     52     1960       518216.84
2012     53     1959       503023.48
2012     54     1958       477803.93
2012     55     1957       467941.57
2013     12     2001       152021.19
2013     13     2000       316692.04
2013     14     1999       319577.30
2013     15     1998       329609.04
2013     16     1997       343198.07
2013     17     1996       339012.87
2013     18     1995       332815.08
2013     19     1994       341790.61
2013     20     1993       357757.49
2013     21     1992       364176.04
2013     22     1991       375373.85
2013     23     1990       395262.45
2013     24     1989       389682.71
2013     25     1988       400723.58
2013     26     1987       391870.23
2013     27     1986       391493.30
2013     28     1985       378452.54
2013     29     1984       380020.71
2013     30     1983       384902.42
2013     31     1982       397650.23
2013     32     1981       399913.20
2013     33     1980       401246.96
2013     34     1979       383363.26
2013     35     1978       378603.15
2013     36     1977       377519.49
2013     37     1976       378543.86
2013     38     1975       369999.74
2013     39     1974       378832.51
2013     40     1973       382639.65
2013     41     1972       414704.49
2013     42     1971       452314.00
2013     43     1970       471404.37
2013     44     1969       510048.80
2013     45     1968       535224.42
2013     46     1967       549718.86
2013     47     1966       561000.96
2013     48     1965       557438.81
2013     49     1964       566252.79
2013     50     1963       558781.81
2013     51     1962       541217.98
2013     52     1961       534522.18
2013     53     1960       517826.49
2013     54     1959       502430.09
2013     55     1958       477082.40
2014     12     2002       148766.83
2014     13     2001       303135.06
2014     14     2000       318780.82
2014     15     1999       321508.31
2014     16     1998       331756.85
2014     17     1997       345486.67
2014     18     1996       342024.85
2014     19     1995       337762.25
2014     20     1994       348273.26
2014     21     1993       364492.44
2014     22     1992       371022.42
2014     23     1991       382672.25
2014     24     1990       402943.69
2014     25     1989       396842.55
2014     26     1988       407209.44
2014     27     1987       397848.60
2014     28     1986       396721.30
2014     29     1985       383362.85
2014     30     1984       384671.15
2014     31     1983       389032.99
2014     32     1982       401626.90
2014     33     1981       403416.08
2014     34     1980       404770.01
2014     35     1979       386869.00
2014     36     1978       381802.45
2014     37     1977       380514.19
2014     38     1976       381317.74
2014     39     1975       372815.98
2014     40     1974       381454.24
2014     41     1973       385005.53
2014     42     1972       416961.65
2014     43     1971       454289.66
2014     44     1970       473293.23
2014     45     1969       511828.77
2014     46     1968       536734.56
2014     47     1967       550912.77
2014     48     1966       561741.55
2014     49     1965       558095.10
2014     50     1964       566627.77
2014     51     1963       559042.94
2014     52     1962       541172.25
2014     53     1961       534215.27
2014     54     1960       517390.37
2014     55     1959       501825.21
2015     12     2003       147851.58
2015     13     2002       298718.15
2015     14     2001       306589.77
2015     15     2000       322489.46
2015     16     1999       325227.40
2015     17     1998       335652.27
2015     18     1997       350608.21
2015     19     1996       349442.19
2015     20     1995       346971.49
2015     21     1994       357643.76
2015     22     1993       373452.79
2015     23     1992       380358.53
2015     24     1991       392283.57
2015     25     1990       412387.13
2015     26     1989       405644.78
2015     27     1988       415263.50
2015     28     1987       405362.27
2015     29     1986       403393.52
2015     30     1985       390092.71
2015     31     1984       390885.65
2015     32     1983       394742.06
2015     33     1982       406968.56
2015     34     1981       408298.62
2015     35     1980       409873.43
2015     36     1979       391743.70
2015     37     1978       386160.81
2015     38     1977       384748.25
2015     39     1976       385130.95
2015     40     1975       376727.59
2015     41     1974       385059.29
2015     42     1973       388371.02
2015     43     1972       420004.51
2015     44     1971       457020.08
2015     45     1970       475880.23
2015     46     1969       514119.43
2015     47     1968       538831.80
2015     48     1967       552542.73
2015     49     1966       562845.53
2015     50     1965       559087.11
2015     51     1964       567144.31
2015     52     1963       559398.52
2015     53     1962       541276.96
2015     54     1961       534012.53
2015     55     1960       517057.61
2016     12     2004       147850.38
2016     13     2003       296539.84
2016     14     2002       302432.91
2016     15     2001       310279.84
2016     16     2000       326701.80
2016     17     1999       329442.59
2016     18     1998       340804.33
2016     19     1997       358305.91
2016     20     1996       358906.35
2016     21     1995       356462.01
2016     22     1994       366117.68
2016     23     1993       382008.83
2016     24     1992       389127.07
2016     25     1991       400889.37
2016     26     1990       420853.69
2016     27     1989       413530.69
2016     28     1988       422179.19
2016     29     1987       411931.50
2016     30     1986       409630.22
2016     31     1985       396310.95
2016     32     1984       396501.36
2016     33     1983       399968.34
2016     34     1982       411800.12
2016     35     1981       412696.21
2016     36     1980       414633.45
2016     37     1979       395948.31
2016     38     1978       390066.67
2016     39     1977       388454.28
2016     40     1976       388574.38
2016     41     1975       380006.34
2016     42     1974       388205.32
2016     43     1973       391329.10
2016     44     1972       422459.96
2016     45     1971       459228.76
2016     46     1970       477894.05
2016     47     1969       515815.43
2016     48     1968       540340.59
2016     49     1967       553596.48
2016     50     1966       563417.65
2016     51     1965       559508.46
2016     52     1964       567134.35
2016     53     1963       559242.44
2016     54     1962       540793.24
2016     55     1961       533204.59
2017     12     2005       146376.88
2017     13     2004       297590.58
2017     14     2003       299100.39
2017     15     2002       304972.03
2017     16     2001       313016.89
2017     17     2000       329679.00
2017     18     1999       333258.70
2017     19     1998       346904.18
2017     20     1997       366184.00
2017     21     1996       366689.11
2017     22     1995       363122.37
2017     23     1994       372693.65
2017     24     1993       388492.55
2017     25     1992       395200.22
2017     26     1991       406575.22
2017     27     1990       426025.90
2017     28     1989       418558.36
2017     29     1988       426355.76
2017     30     1987       415920.72
2017     31     1986       413510.51
2017     32     1985       400058.32
2017     33     1984       399908.44
2017     34     1983       403282.25
2017     35     1982       414786.99
2017     36     1981       415532.96
2017     37     1980       417711.59
2017     38     1979       398447.65
2017     39     1978       392605.44
2017     40     1977       390717.06
2017     41     1976       390944.59
2017     42     1975       382100.13
2017     43     1974       390245.52
2017     44     1973       393222.75
2017     45     1972       423906.06
2017     46     1971       460585.24
2017     47     1970       478974.65
2017     48     1969       516560.80
2017     49     1968       540894.58
2017     50     1967       553857.07
2017     51     1966       563307.86
2017     52     1965       559172.60
2017     53     1964       566502.53
2017     54     1963       558357.98
2017     55     1962       539617.38
